Date,Close Price,Trading Signal
2021-06-08,782.5663452148438,1.0
2021-06-09,779.2727661132812,1.0
2021-06-10,781.6945190429688,1.0
2021-06-11,783.6803588867188,1.0
2021-06-14,782.1788330078125,1.0
2021-06-15,783.2928466796875,1.0
2021-06-16,780.9196166992188,1.0
2021-06-17,780.483642578125,1.0
2021-06-18,757.0894775390625,1.0
2021-06-21,752.5365600585938,1.0
2021-06-22,750.938232421875,1.0
2021-06-23,757.4769897460938,1.0
2021-06-24,767.0186157226562,1.0
2021-06-25,769.3920288085938,1.0
2021-06-28,768.6654052734375,1.0
2021-06-29,757.1378784179688,1.0
2021-06-30,753.3599853515625,1.0
2021-07-01,755.0552368164062,1.0
2021-07-02,758.1066284179688,1.0
2021-07-05,766.9702758789062,1.0
2021-07-06,757.4285278320312,1.0
2021-07-07,754.5223999023438,1.0
2021-07-08,751.955322265625,1.0
2021-07-09,747.4024047851562,1.0
2021-07-12,748.6617431640625,1.0
2021-07-13,756.7019653320312,1.0
2021-07-14,761.5455322265625,-1.0
2021-07-15,763.9945068359375,1.0
2021-07-16,763.8965454101562,1.0
2021-07-19,759.9781494140625,1.0
2021-07-20,744.6963500976562,1.0
2021-07-22,742.9819946289062,1.0
2021-07-23,748.61474609375,1.0
2021-07-26,738.9166259765625,1.0
2021-07-27,730.3450927734375,1.0
2021-07-28,713.8387451171875,1.0
2021-07-29,716.5326538085938,1.0
2021-07-30,727.9450073242188,1.0
2021-08-02,742.2472534179688,1.0
2021-08-03,755.1290893554688,-1.0
2021-08-04,750.6229248046875,-1.0
2021-08-05,743.8635864257812,1.0
2021-08-06,742.7860717773438,1.0
2021-08-09,759.1454467773438,1.0
2021-08-10,770.2639770507812,1.0
2021-08-11,762.8190307617188,1.0
2021-08-12,760.3699951171875,1.0
2021-08-13,762.7700805664062,1.0
2021-08-16,782.9988403320312,1.0
2021-08-17,774.5253295898438,1.0
2021-08-18,775.2109985351562,1.0
2021-08-20,769.6272583007812,1.0
2021-08-23,750.2800903320312,1.0
2021-08-24,762.2802734375,1.0
2021-08-25,756.3046264648438,1.0
2021-08-26,765.4639282226562,1.0
2021-08-27,759.3414306640625,1.0
2021-08-30,775.4069213867188,1.0
2021-08-31,777.1212158203125,-1.0
2021-09-01,754.198486328125,1.0
2021-09-02,737.1043090820312,1.0
2021-09-03,734.6063842773438,1.0
2021-09-06,739.3574829101562,1.0
2021-09-07,737.7410888671875,1.0
2021-09-08,739.3574829101562,1.0
2021-09-09,735.4390258789062,1.0
2021-09-13,730.3450927734375,1.0
2021-09-14,734.9002685546875,1.0
2021-09-15,739.7002563476562,1.0
2021-09-16,741.5125732421875,1.0
2021-09-17,738.7697143554688,1.0
2021-09-20,722.9979858398438,1.0
2021-09-21,723.389892578125,1.0
2021-09-22,737.1533203125,1.0
2021-09-23,742.9819946289062,1.0
2021-09-24,763.5537109375,1.0
2021-09-27,794.8031005859375,-1.0
2021-09-28,789.6112060546875,-1.0
2021-09-29,795.5377807617188,1.0
2021-09-30,786.6724243164062,1.0
2021-10-01,810.9666137695312,1.0
2021-10-04,823.9954223632812,1.0
2021-10-05,825.8566284179688,1.0
2021-10-06,817.089111328125,1.0
2021-10-07,860.3387451171875,1.0
2021-10-08,859.89794921875,-1.0
2021-10-11,877.3348999023438,1.0
2021-10-12,871.9470825195312,-1.0
2021-10-13,916.2742309570312,1.0
2021-10-14,912.40478515625,-1.0
2021-10-18,892.3718872070312,1.0
2021-10-19,898.7882690429688,1.0
2021-10-20,881.0084228515625,1.0
2021-10-21,878.7063598632812,1.0
2021-10-22,869.742919921875,1.0
2021-10-25,872.5348510742188,1.0
2021-10-26,876.3063354492188,1.0
2021-10-27,868.71435546875,1.0
2021-10-28,865.8245239257812,1.0
2021-10-29,866.2164306640625,1.0
2021-11-01,852.5997924804688,1.0
2021-11-02,843.9303588867188,1.0
2021-11-03,831.685302734375,1.0
2021-11-04,855.0488891601562,1.0
2021-11-08,841.9711303710938,1.0
2021-11-09,873.9552612304688,1.0
2021-11-10,900.8944702148438,-1.0
2021-11-11,905.8904418945312,-1.0
2021-11-12,918.6742553710938,1.0
2021-11-15,909.4660034179688,1.0
2021-11-16,940.7153930664062,1.0
2021-11-17,934.9847412109376,-1.0
2021-11-18,904.86181640625,1.0
2021-11-22,882.4778442382812,1.0
2021-11-23,882.9675903320312,1.0
2021-11-24,874.98388671875,1.0
2021-11-25,873.024658203125,1.0
2021-11-26,836.33837890625,1.0
2021-11-29,833.4485473632812,1.0
2021-11-30,818.4606323242188,1.0
2021-12-01,817.6769409179688,1.0
2021-12-02,832.2240600585938,1.0
2021-12-03,819.8810424804688,1.0
2021-12-06,805.3828735351562,1.0
2021-12-07,809.1054077148438,1.0
2021-12-08,823.603515625,1.0
2021-12-09,833.742431640625,1.0
2021-12-10,842.1670532226562,1.0
2021-12-13,825.9055786132812,1.0
2021-12-14,819.7830810546875,1.0
2021-12-15,828.9423828125,1.0
2021-12-16,835.8975219726562,1.0
2021-12-17,817.5789184570312,1.0
2021-12-20,797.6929321289062,1.0
2021-12-21,795.6358032226562,1.0
2021-12-22,802.0032958984375,1.0
2021-12-23,809.9869995117188,1.0
2021-12-24,796.07666015625,1.0
2021-12-27,801.8562622070312,1.0
2021-12-28,821.5953369140625,1.0
2021-12-29,815.7177124023438,-1.0
2021-12-30,812.3870239257812,1.0
2021-12-31,820.0770263671875,1.0
2022-01-03,812.8768920898438,1.0
2022-01-04,814.885009765625,1.0
2022-01-05,822.3790283203125,1.0
2022-01-06,822.7218627929688,1.0
2022-01-07,812.0931396484375,1.0
2022-01-10,824.779052734375,1.0
2022-01-11,824.2402954101562,1.0
2022-01-12,862.591796875,1.0
2022-01-13,877.7267456054688,-1.0
2022-01-14,863.2286376953125,1.0
2022-01-17,882.4288940429688,1.0
2022-01-18,873.9552612304688,1.0
2022-01-19,876.159423828125,1.0
2022-01-20,862.5428466796875,1.0
2022-01-21,857.3509521484375,1.0
2022-01-24,837.26904296875,1.0
2022-01-25,837.0731201171875,1.0
2022-01-27,840.5506591796875,1.0
2022-01-28,851.9141235351562,1.0
2022-01-31,867.7347412109375,1.0
2022-02-01,851.963134765625,1.0
2022-02-02,851.6202392578125,1.0
2022-02-03,838.7384643554688,1.0
2022-02-04,824.5341796875,1.0
2022-02-07,812.5829467773438,1.0
2022-02-08,815.0809326171875,1.0
2022-02-09,823.0647583007812,1.0
2022-02-10,835.6526489257812,1.0
2022-02-11,836.240478515625,1.0
2022-02-14,808.2237548828125,1.0
2022-02-15,837.1710815429688,1.0
2022-02-16,846.624267578125,-1.0
2022-02-17,844.6651000976562,1.0
2022-02-18,834.6240844726562,1.0
2022-02-21,823.9463500976562,1.0
2022-02-22,835.8486328125,1.0
2022-02-23,832.958740234375,1.0
2022-02-24,779.5702514648438,1.0
2022-02-25,791.1295776367188,1.0
2022-02-28,774.72119140625,-1.0
2022-03-02,762.4761352539062,1.0
2022-03-03,746.508544921875,1.0
2022-03-04,717.3652954101562,1.0
2022-03-07,676.4667358398438,1.0
2022-03-08,686.3607788085938,1.0
2022-03-09,719.86328125,-1.0
2022-03-10,723.7816772460938,-1.0
2022-03-11,719.8142700195312,1.0
2022-03-14,728.04296875,1.0
2022-03-15,745.6759033203125,-1.0
2022-03-16,757.8720092773438,1.0
2022-03-17,778.1987915039062,1.0
2022-03-21,767.5211181640625,-1.0
2022-03-22,769.5782470703125,1.0
2022-03-23,758.3128051757812,-1.0
2022-03-24,750.0352172851562,1.0
2022-03-25,749.1534423828125,1.0
2022-03-28,753.5617065429688,1.0
2022-03-29,757.5780639648438,1.0
2022-03-30,777.1702270507812,1.0
2022-03-31,790.1010131835938,-1.0
2022-04-01,809.693115234375,-1.0
2022-04-04,816.6973266601562,1.0
2022-04-05,819.4891967773438,1.0
2022-04-06,810.9666137695312,1.0
2022-04-07,817.2850952148438,1.0
2022-04-08,839.9140014648438,1.0
2022-04-11,839.3751220703125,1.0
2022-04-12,843.24462890625,1.0
2022-04-13,848.4365234375,1.0
2022-04-18,856.2733764648438,1.0
2022-04-19,854.7059936523438,1.0
2022-04-20,863.2775268554688,1.0
2022-04-21,892.4208374023438,1.0
2022-04-22,901.8740844726562,-1.0
2022-04-25,885.5635986328125,1.0
2022-04-26,920.976318359375,1.0
2022-04-27,907.9475708007812,-1.0
2022-04-28,904.078125,1.0
2022-04-29,903.29443359375,1.0
2022-05-02,902.5597534179688,1.0
2022-05-04,877.82470703125,1.0
2022-05-05,880.7145385742188,1.0
2022-05-06,875.6205444335938,1.0
2022-05-09,877.041015625,1.0
2022-05-10,870.2327270507812,1.0
2022-05-11,868.9592895507812,1.0
2022-05-12,847.6038818359375,1.0
2022-05-13,871.3593139648438,1.0
2022-05-16,884.9268188476562,-1.0
2022-05-17,892.224853515625,1.0
2022-05-18,894.6739501953125,1.0
2022-05-19,864.551025390625,1.0
2022-05-20,885.36767578125,1.0
2022-05-23,922.690673828125,1.0
2022-05-24,927.5396728515624,-1.0
2022-05-25,909.4660034179688,1.0
2022-05-26,910.83740234375,1.0
2022-05-27,933.4172973632812,1.0
2022-05-30,977.9893798828124,1.0
2022-05-31,1013.2551879882812,-1.0
2022-06-01,1025.9901123046875,-1.0
2022-06-02,1023.2472534179688,1.0
2022-06-03,1007.6715087890624,1.0
2022-06-06,1014.822509765625,1.0
2022-06-07,1021.2880859375,1.0
2022-06-08,1023.68798828125,1.0
2022-06-09,1023.7859497070312,1.0
2022-06-10,1015.3613891601562,1.0
2022-06-13,983.8180541992188,1.0
2022-06-14,998.463134765625,1.0
2022-06-15,1004.585693359375,1.0
2022-06-16,984.7486572265624,1.0
2022-06-17,977.3037109375,1.0
2022-06-20,962.6585693359376,1.0
2022-06-21,977.5975341796876,1.0
2022-06-22,963.7361450195312,1.0
2022-06-23,1006.7407836914062,1.0
2022-06-24,1050.1864013671875,-1.0
2022-06-27,1060.6190185546875,-1.0
2022-06-28,1089.321533203125,1.0
2022-06-29,1089.07666015625,1.0
2022-06-30,1070.8560791015625,1.0
2022-07-01,1084.766357421875,1.0
2022-07-04,1068.9456787109375,1.0
2022-07-05,1059.8843994140625,1.0
2022-07-06,1082.0235595703125,1.0
2022-07-07,1110.187255859375,-1.0
2022-07-08,1110.4810791015625,-1.0
2022-07-11,1141.2896728515625,1.0
2022-07-12,1123.264892578125,-1.0
2022-07-13,1117.0933837890625,1.0
2022-07-14,1130.7998046875,1.0
2022-07-15,1160.3402099609375,1.0
2022-07-18,1151.3345947265625,1.0
2022-07-19,1173.9476318359375,1.0
2022-07-20,1153.561279296875,1.0
2022-07-21,1162.9627685546875,1.0
2022-07-22,1168.85107421875,1.0
2022-07-25,1124.0703125,1.0
2022-07-26,1124.21875,1.0
2022-07-27,1126.2969970703125,1.0
2022-07-28,1137.232421875,1.0
2022-07-29,1152.3736572265625,1.0
2022-08-01,1224.91357421875,1.0
2022-08-02,1241.4898681640625,-1.0
2022-08-03,1240.6981201171875,1.0
2022-08-04,1248.7142333984375,1.0
2022-08-05,1223.082763671875,1.0
2022-08-08,1263.4595947265625,1.0
2022-08-10,1254.8994140625,1.0
2022-08-11,1253.0684814453125,1.0
2022-08-12,1246.388427734375,1.0
2022-08-16,1274.9393310546875,1.0
2022-08-17,1261.0350341796875,-1.0
2022-08-18,1248.0709228515625,1.0
2022-08-19,1226.5465087890625,1.0
2022-08-22,1213.9781494140625,1.0
2022-08-23,1259.89697265625,1.0
2022-08-24,1255.146728515625,-1.0
2022-08-25,1246.58642578125,1.0
2022-08-26,1261.430908203125,1.0
2022-08-29,1263.55859375,1.0
2022-08-30,1295.127685546875,1.0
2022-09-01,1298.4429931640625,1.0
2022-09-02,1302.302490234375,1.0
2022-09-05,1306.8548583984375,1.0
2022-09-06,1292.8515625,1.0
2022-09-07,1276.32470703125,1.0
2022-09-08,1308.19091796875,1.0
2022-09-09,1287.7550048828125,1.0
2022-09-12,1283.5986328125,1.0
2022-09-13,1286.3695068359375,1.0
2022-09-14,1284.5882568359375,1.0
2022-09-15,1283.5986328125,1.0
2022-09-16,1237.135498046875,1.0
2022-09-19,1275.28564453125,1.0
2022-09-20,1289.4373779296875,-1.0
2022-09-21,1293.0989990234375,1.0
2022-09-22,1296.8101806640625,1.0
2022-09-23,1259.1053466796875,1.0
2022-09-26,1223.57763671875,1.0
2022-09-27,1222.934326171875,1.0
2022-09-28,1229.515380859375,1.0
2022-09-29,1245.2999267578125,1.0
2022-09-30,1255.0477294921875,-1.0
2022-10-03,1238.3724365234375,1.0
2022-10-04,1247.2791748046875,1.0
2022-10-06,1243.864990234375,1.0
2022-10-07,1226.0020751953125,1.0
2022-10-10,1230.109130859375,1.0
2022-10-11,1216.798583984375,1.0
2022-10-12,1234.9583740234375,1.0
2022-10-13,1235.255126953125,1.0
2022-10-14,1217.5408935546875,1.0
2022-10-17,1217.243896484375,1.0
2022-10-18,1240.797119140625,1.0
2022-10-19,1235.453125,-1.0
2022-10-20,1237.0364990234375,1.0
2022-10-21,1243.716552734375,1.0
2022-10-24,1257.7691650390625,1.0
2022-10-25,1268.11083984375,1.0
2022-10-27,1280.7286376953125,1.0
2022-10-28,1298.047119140625,1.0
2022-10-31,1334.6138916015625,1.0
2022-11-01,1340.0074462890625,-1.0
2022-11-02,1338.3250732421875,1.0
2022-11-03,1321.5509033203125,1.0
2022-11-04,1324.4207763671875,1.0
2022-11-07,1337.2860107421875,1.0
2022-11-09,1323.6785888671875,1.0
2022-11-10,1284.736572265625,1.0
2022-11-11,1273.751708984375,1.0
2022-11-14,1264.8946533203125,1.0
2022-11-15,1278.303955078125,1.0
2022-11-16,1273.3558349609375,1.0
2022-11-17,1246.28955078125,1.0
2022-11-18,1214.4234619140625,1.0
2022-11-21,1205.6158447265625,1.0
2022-11-22,1215.7099609375,1.0
2022-11-23,1222.884765625,1.0
2022-11-24,1241.0445556640625,1.0
2022-11-25,1247.724609375,1.0
2022-11-28,1237.729248046875,1.0
2022-11-29,1244.0628662109375,1.0
2022-11-30,1292.059814453125,1.0
2022-12-01,1280.035888671875,-1.0
2022-12-02,1251.485107421875,1.0
2022-12-05,1246.7349853515625,1.0
2022-12-06,1249.951171875,1.0
2022-12-07,1253.46435546875,1.0
2022-12-08,1261.1339111328125,1.0
2022-12-09,1252.27685546875,1.0
2022-12-12,1250.891357421875,1.0
2022-12-13,1270.0406494140625,1.0
2022-12-14,1273.1083984375,1.0
2022-12-15,1273.603271484375,1.0
2022-12-16,1238.619873046875,1.0
2022-12-19,1277.2650146484375,1.0
2022-12-20,1262.024658203125,-1.0
2022-12-21,1252.5736083984375,1.0
2022-12-22,1221.1529541015625,1.0
2022-12-23,1211.89990234375,1.0
2022-12-26,1224.2208251953125,1.0
2022-12-27,1221.4498291015625,1.0
2022-12-28,1239.362060546875,1.0
2022-12-29,1249.2584228515625,1.0
2022-12-30,1236.2447509765625,1.0
2023-01-02,1249.753173828125,1.0
2023-01-03,1236.3438720703125,1.0
2023-01-04,1223.379638671875,1.0
2023-01-05,1239.6590576171875,1.0
2023-01-06,1251.781982421875,1.0
2023-01-09,1296.7606201171875,1.0
2023-01-10,1301.263427734375,-1.0
2023-01-11,1298.9873046875,1.0
2023-01-12,1306.211669921875,1.0
2023-01-13,1314.3760986328125,1.0
2023-01-16,1301.9561767578125,1.0
2023-01-17,1307.1517333984375,1.0
2023-01-18,1308.438232421875,1.0
2023-01-19,1305.865234375,1.0
2023-01-20,1301.114990234375,1.0
2023-01-23,1314.6728515625,1.0
2023-01-24,1310.170166015625,1.0
2023-01-25,1297.898681640625,1.0
2023-01-27,1306.5084228515625,1.0
2023-01-30,1317.790283203125,1.0
2023-01-31,1364.4512939453125,1.0
2023-02-01,1338.0281982421875,-1.0
2023-02-02,1338.37451171875,1.0
2023-02-03,1373.6053466796875,1.0
2023-02-06,1361.729736328125,1.0
2023-02-07,1352.5262451171875,1.0
2023-02-08,1358.8104248046875,1.0
2023-02-09,1357.9691162109375,1.0
2023-02-10,1351.2891845703125,1.0
2023-02-13,1338.96826171875,1.0
2023-02-14,1349.0130615234375,1.0
2023-02-15,1365.0450439453125,1.0
2023-02-16,1353.961181640625,1.0
2023-02-17,1327.5875244140625,1.0
2023-02-20,1332.288330078125,1.0
2023-02-21,1337.8302001953125,1.0
2023-02-22,1306.0631103515625,1.0
2023-02-23,1300.3232421875,1.0
2023-02-24,1266.9232177734375,1.0
2023-02-27,1244.3597412109375,1.0
2023-02-28,1256.4332275390625,1.0
2023-03-01,1258.956787109375,1.0
2023-03-02,1238.5704345703125,1.0
2023-03-03,1255.443603515625,1.0
2023-03-06,1257.2744140625,1.0
2023-03-08,1276.5721435546875,1.0
2023-03-09,1235.2056884765625,1.0
2023-03-10,1213.9781494140625,1.0
2023-03-13,1181.0728759765625,1.0
2023-03-14,1148.7615966796875,1.0
2023-03-15,1148.3162841796875,1.0
2023-03-16,1154.94677734375,1.0
2023-03-17,1159.3505859375,-1.0
2023-03-20,1155.54052734375,-1.0
2023-03-21,1148.266845703125,1.0
2023-03-22,1152.02734375,1.0
2023-03-23,1152.8685302734375,1.0
2023-03-24,1138.8653564453125,1.0
2023-03-27,1126.09912109375,1.0
2023-03-28,1116.5986328125,1.0
2023-03-29,1132.4327392578125,1.0
2023-03-31,1146.683349609375,1.0
2023-04-03,1157.7672119140625,1.0
2023-04-05,1143.467041015625,1.0
2023-04-06,1159.103271484375,1.0
2023-04-10,1176.273193359375,-1.0
2023-04-11,1189.2374267578125,-1.0
2023-04-12,1194.828857421875,1.0
2023-04-13,1192.057861328125,1.0
2023-04-17,1200.3707275390625,1.0
2023-04-18,1192.206298828125,1.0
2023-04-19,1202.894287109375,1.0
2023-04-20,1205.962158203125,1.0
2023-04-21,1200.1728515625,1.0
2023-04-24,1195.2247314453125,1.0
2023-04-25,1197.3028564453125,1.0
2023-04-26,1200.964599609375,1.0
2023-04-27,1211.30615234375,1.0
2023-04-28,1214.1761474609375,1.0
2023-05-02,1224.46826171875,1.0
2023-05-03,1222.6373291015625,1.0
2023-05-04,1218.92626953125,1.0
2023-05-05,1198.6387939453125,1.0
2023-05-08,1219.0252685546875,1.0
2023-05-09,1232.53369140625,1.0
2023-05-10,1235.7005615234375,1.0
2023-05-11,1238.3231201171875,1.0
2023-05-12,1262.71728515625,1.0
2023-05-15,1272.3167724609375,1.0
2023-05-16,1249.3572998046875,1.0
2023-05-17,1250.0006103515625,1.0
2023-05-18,1232.5831298828125,1.0
2023-05-19,1247.3287353515625,1.0
2023-05-22,1252.42529296875,1.0
2023-05-23,1255.3941650390625,1.0
2023-05-24,1262.469970703125,1.0
2023-05-25,1264.5482177734375,1.0
2023-05-26,1268.55615234375,1.0
2023-05-29,1316.3553466796875,1.0
2023-05-30,1314.6728515625,-1.0
2023-05-31,1305.3209228515625,1.0
2023-06-01,1305.2220458984375,1.0
2023-06-02,1327.4886474609375,1.0
2023-06-05,1380.9285888671875,1.0
2023-06-06,1396.564697265625,1.0
2023-06-07,1391.8145751953125,1.0
2023-06-08,1366.7274169921875,1.0
2023-06-09,1356.435302734375,1.0
2023-06-12,1367.0738525390625,1.0
2023-06-13,1358.909423828125,1.0
2023-06-14,1364.352294921875,1.0
2023-06-15,1378.3060302734375,1.0
2023-06-16,1389.2908935546875,-1.0
2023-06-19,1388.0045166015625,-1.0
2023-06-20,1381.9676513671875,1.0
2023-06-21,1359.9979248046875,1.0
2023-06-22,1364.4017333984375,1.0
2023-06-23,1359.00830078125,1.0
2023-06-26,1383.1552734375,1.0
2023-06-27,1387.8560791015625,1.0
2023-06-28,1380.53271484375,1.0
2023-06-30,1438.5250244140625,1.0
2023-07-03,1452.7261962890625,-1.0
2023-07-04,1449.262451171875,1.0
2023-07-05,1460.0494384765625,1.0
2023-07-06,1532.73779296875,1.0
