Date,M&M.NS_open,M&M.NS_high,M&M.NS_low,M&M.NS_close
2013-05-20,451.6954753779083,470.688167000959,451.42023034010106,459.67791748046875
2013-05-21,459.6778993599326,459.6778993599326,450.0209989904475,453.14056396484375
2013-05-22,455.31969460167113,461.03126715168884,450.73209062583567,454.2186584472656
2013-05-23,447.5207714088847,451.6496150200379,435.96000369755313,440.0200500488281
2013-05-24,442.74966480152204,449.5622737566594,436.7857794134561,444.1259460449219
2013-05-27,443.2313973583252,443.39195230742894,432.45052733326094,436.6940612792969
2013-05-28,436.7399103617289,448.1859881924252,427.83994720667323,446.3050537109375
2013-05-29,447.9795161491195,449.30993246640816,438.62079309080724,440.89166259765625
2013-05-30,438.2767361600617,462.82041751639633,438.2767361600617,460.8936462402344
2013-05-31,460.8706625218248,462.5910139317965,440.5017186280661,443.87359619140625
2013-06-03,439.6071565711605,453.7140389761312,433.84971910842137,446.7408752441406
2013-06-04,448.66767384153303,457.61350169420166,446.83263223072925,452.8882751464844
2013-06-05,451.8789843683058,457.84286944118696,448.1630364077154,452.5900573730469
2013-06-06,450.50266576214113,458.3015917478401,446.0297523291667,454.7232666015625
2013-06-07,454.72327073566527,457.15469502379824,440.8687023761868,443.32305908203125
2013-06-10,447.79598495658433,451.74134093007837,445.4792506933612,447.9106750488281
2013-06-11,443.66717580367066,444.14889662860185,429.6520510522394,434.4002380371094
2013-06-12,434.44608720057386,442.06149843704225,424.69742896085666,434.5837097167969
2013-06-13,436.28113093651723,436.28113093651723,418.9399937927707,423.8257751464844
2013-06-14,428.0234805912062,438.0703451943567,424.9956729576478,435.3636474609375
2013-06-17,442.7037686518593,459.1044523091691,439.9512063597234,453.87457275390625
2013-06-18,455.5490756780099,458.64570836766404,449.6540157579104,451.3055419921875
2013-06-19,450.31917688461704,452.7276688746795,445.91508844585024,449.539306640625
2013-06-20,443.1625706849751,443.1625706849751,429.28506782449836,432.5652160644531
2013-06-21,430.0878422473304,437.88676845341536,423.52757462701993,431.0741882324219
2013-06-24,429.6749455148448,432.1522626794535,419.85749053028877,425.2479248046875
2013-06-25,426.64712282834165,440.40993324215907,424.3991859272143,438.94189453125
2013-06-26,436.8545193529302,439.95115154577064,414.7193336781821,417.9994812011719
2013-06-27,423.4358760213329,435.98296255588707,423.0918056995387,428.3216857910156
2013-06-28,431.0741562678068,447.72715068468375,431.0741562678068,445.27276611328125
2013-07-01,442.70378505183925,454.1269301875788,436.0058944263895,452.68182373046875
2013-07-02,449.58519164564717,456.14545976037397,445.0434524890218,449.08056640625
2013-07-03,444.53879679312735,452.3147906343477,441.64861207352186,449.60809326171875
2013-07-04,451.83317988788116,453.57646400349853,446.4197841597047,450.52569580078125
2013-07-05,452.42947426352987,453.8516201844539,442.7955066687905,445.7545166015625
2013-07-08,441.16692472961233,442.10737789593793,431.28061627236497,434.7672119140625
2013-07-09,436.32695210062656,440.3411051117529,428.59685150226125,430.3630676269531
2013-07-10,431.28062770288403,434.9048459526946,416.09567012562655,418.64178466796875
2013-07-11,424.3533119619398,426.62418123145954,419.78864100613936,421.05023193359375
2013-07-12,422.63303401943864,424.3533855826114,410.5905730772294,416.21038818359375
2013-07-15,416.04976052667644,427.51876894343883,415.63686502346945,425.82135009765625
2013-07-16,417.05898859227085,423.89452844378593,415.8662229808354,419.0775451660156
2013-07-17,423.9404318419661,428.78037597605527,402.14931503155265,409.7418212890625
2013-07-18,408.06641828608394,408.7549443011898,395.8565681580178,401.5254211425781
2013-07-19,401.93849138561757,412.65653363906563,398.88601527513686,403.5909423828125
2013-07-22,401.640193870967,415.41071480368583,401.640193870967,414.35498046875
2013-07-23,415.4565531866072,425.0041355811948,412.63361355944596,422.89263916015625
2013-07-24,420.91895005873033,421.8140395797612,405.3353039380491,410.2467956542969
2013-07-25,406.23035501381315,416.46643632222145,401.82379965742973,403.9123229980469
2013-07-26,404.5090234463403,412.1057546805901,404.5090234463403,410.75164794921875
2013-07-29,406.73529151089923,415.15827729123504,406.73529151089923,412.0828552246094
2013-07-30,411.27955470229665,415.3877656789573,408.98446790150257,411.6697082519531
2013-07-31,407.6074021163943,420.5746421048945,407.6074021163943,418.3484191894531
2013-08-01,418.6696601547493,423.7418236361621,397.99093678657755,400.0335693359375
2013-08-02,402.55819783373926,403.0172151630822,390.14178467825224,392.3450622558594
2013-08-05,392.96474652432397,403.8893819894862,392.9188559952889,396.86639404296875
2013-08-06,393.21724558618837,398.40413632158277,389.49918803815723,392.0697021484375
2013-08-07,392.91878702148864,393.8368215706043,384.24334932586953,386.7679443359375
2013-08-08,390.1647645327023,399.7352654915257,388.42050412979546,396.45330810546875
2013-08-12,398.1975633596301,401.640193590405,392.0008289442353,395.3287048339844
2013-08-13,399.4368394870231,412.38113228346145,397.62371564218415,401.06634521484375
2013-08-14,401.6401822284942,406.23035573967695,396.6368818948267,400.9287109375
2013-08-16,400.72216615890005,400.72216615890005,380.50245650520986,385.6204833984375
2013-08-19,387.86967681536373,387.86967681536373,360.9024063858932,371.9188232421875
2013-08-20,366.29586882600285,369.0499731028901,356.93190307810727,363.312255859375
2013-08-21,370.8860420436029,374.3745629157519,355.73846854429735,359.8466796875
2013-08-22,355.83021786661095,367.8564767739005,344.05641287200757,364.092529296875
2013-08-23,363.08277880065543,376.25658434268024,360.58112826130474,373.5483703613281
2013-08-26,376.3942479636439,377.19752837088345,366.066357013422,370.84014892578125
2013-08-27,367.2138696860022,369.279447702986,359.86959229228216,362.3482971191406
2013-08-28,358.03354077996306,360.58108152458124,339.74171019146524,356.1515808105469
2013-08-29,355.27942274920326,369.4860150889899,351.9056564915901,364.57452392578125
2013-08-30,366.7319073916918,367.94828652632606,352.6400695274784,359.52532958984375
2013-09-02,356.1974465226294,359.4564583449025,346.78759129877125,351.6302185058594
2013-09-03,352.5253640593557,355.6466767837248,348.85322485040405,352.5483093261719
2013-09-04,352.9613120739579,362.11871160929905,349.26622889757505,358.194091796875
2013-09-05,363.5417275702572,366.41058590019924,355.0957974404299,356.6794128417969
2013-09-06,358.0335146421311,360.3515465375368,342.97775193734185,353.1908874511719
2013-09-10,357.48277685206006,374.9254395810038,351.8598132091769,373.1582336425781
2013-09-11,375.017156718456,383.27946861678186,369.5548393125295,379.7679748535156
2013-09-12,383.6925846540324,383.6925846540324,366.2040081501521,373.1122131347656
2013-09-13,374.05328038784137,383.27951867276647,372.4467195311292,381.12213134765625
2013-09-16,385.5745923989135,396.26969156102496,380.7549099939271,384.1975402832031
2013-09-17,382.8204770630265,390.44015400912144,379.4696559485678,387.5942687988281
2013-09-18,390.0729568444778,390.0729568444778,380.15819282281973,386.40081787109375
2013-09-19,395.67291853440486,409.4434377409387,394.82374772314586,398.220458984375
2013-09-20,398.42709681626474,406.23039249123764,382.1549246437433,401.27301025390625
2013-09-23,398.7942190773107,399.34504543287034,390.83028023981024,395.1679992675781
2013-09-24,393.3778186126201,404.8532508942018,390.80733298802267,400.0335693359375
2013-09-25,401.640175378614,403.0172274084835,382.38439222436597,390.21063232421875
2013-09-26,388.7876848944108,396.9581878993424,387.8696502193355,391.128662109375
2013-09-27,393.83685642622095,393.83685642622095,385.1155274377615,387.4106140136719
2013-09-30,386.03355214867423,387.86962136222326,374.09910226060583,379.8138732910156
2013-10-01,383.04999091590236,388.55819929336286,377.0139013624565,381.8106384277344
2013-10-03,382.47626040143194,395.2139936461241,382.47626040143194,390.99102783203125
2013-10-04,390.9909497867277,399.9877061193877,390.6237415318872,394.2040710449219
2013-10-07,396.8204791295046,399.3450744276102,388.8794849768841,397.04998779296875
2013-10-08,397.0499764882247,401.31883190387674,393.83685529121016,396.2008056640625
2013-10-09,393.37785276598987,394.61720516324067,386.9516101303728,390.6237487792969
2013-10-10,390.7155674915986,398.88607058386333,390.7155674915986,398.0598449707031
2013-10-11,401.6401580548218,407.37787459846214,397.3024387445909,400.49261474609375
2013-10-14,400.72217967847087,405.0598995978176,395.6729884110445,397.164794921875
2013-10-15,397.96810051215783,404.5090987039667,394.4107155306478,398.2434997558594
2013-10-17,400.1254626773782,402.4664401494331,395.2139710230967,397.164794921875
2013-10-18,398.7024300891052,407.60737723978514,398.7024300891052,405.1745910644531
2013-10-21,403.93525694342793,410.8205170049636,400.286063507575,407.4696960449219
2013-10-22,410.2467441295743,410.77462527255466,401.18115174181594,401.96148681640625
2013-10-23,402.4205409080445,406.11562519781705,394.84675417081473,397.440185546875
2013-10-24,397.60084613632154,410.26971417102635,396.2926298397423,408.2270812988281
2013-10-25,404.96803763303586,405.9090175522087,397.0499887249374,398.3122863769531
2013-10-28,400.07953446550414,405.61071626963616,392.9877384059607,398.8402099609375
2013-10-29,401.1811516907592,414.49265443564707,395.2598168494863,413.4369201660156
2013-10-30,415.3188735382233,416.6959255247666,403.33853246177426,411.2106628417969
2013-10-31,410.8204982025271,411.7155875727993,401.961469598717,407.53851318359375
2013-11-01,406.3221163523984,425.96805103391364,403.77457596076806,424.72869873046875
2013-11-05,420.0008128820293,423.558196816276,414.0335882181316,416.16802978515625
2013-11-06,416.8106931725969,418.4861176828929,410.82052244300775,412.8402099609375
2013-11-07,412.1975402832031,420.7811694981298,410.38441632348497,412.1975402832031
2013-11-08,411.7385635147026,412.1975808653321,400.5615022333514,403.2926330566406
2013-11-11,403.01719676641017,407.58442458812914,385.5745390475906,399.3221130371094
2013-11-12,401.9614649517725,405.86311209629974,396.65982061156524,403.88934326171875
2013-11-13,402.09916633343363,413.1155818494181,401.6401490202676,410.98114013671875
2013-11-14,417.7057580399294,426.40414179136224,416.0991974320835,424.6598815917969
2013-11-18,426.8861446252853,435.1484571019037,420.00088422810325,433.6795959472656
2013-11-19,433.7714019211742,436.96157815229924,430.55828042546176,434.9189453125
2013-11-20,433.7713350088438,440.0369321654482,429.20410741265516,432.371337890625
2013-11-21,431.9353300375852,435.05664244099376,427.3451564983972,428.92877197265625
2013-11-22,430.55828096635685,434.57468284104306,426.4730152816262,429.8927001953125
2013-11-25,435.6074816033838,435.6074816033838,428.35501280268903,432.9222412109375
2013-11-26,432.89923648615496,437.4435192992038,430.60414981616964,433.8631896972656
2013-11-27,433.77135549779274,435.14840742000797,429.6401997311471,432.164794921875
2013-11-28,434.6894396732536,442.814052543881,434.23042231351417,440.1287841796875
2013-11-29,441.5746482721998,442.99759071400103,432.4631659566363,433.8861083984375
2013-12-02,431.01727065430106,442.2402499183468,428.0336580246387,440.7484436035156
2013-12-03,436.1811852644769,440.54184957388236,432.8992003935527,435.72216796875
2013-12-04,434.32223393098917,437.7648641491863,431.4763206807069,433.2205810546875
2013-12-05,440.6107646531372,440.6107646531372,430.9025365121899,433.4730224609375
2013-12-06,432.4861151624109,439.48612914115995,432.4861151624109,433.9090576171875
2013-12-09,442.9517467857763,448.78127278712884,437.65010194821167,443.8697814941406
2013-12-10,443.9386183364983,446.0271415679196,435.1025348052437,437.4435119628906
2013-12-11,435.1484247224311,440.15172477856544,432.21070263175136,436.02056884765625
2013-12-12,433.7713512067794,437.00741758873426,431.4762646924578,432.302490234375
2013-12-13,432.34842567612793,438.04022364443864,427.36807093563795,436.31890869140625
2013-12-16,436.9844906409904,436.9844906409904,423.6729883000358,425.325439453125
2013-12-17,425.5090597985352,431.47628501685335,425.32544166226313,427.68939208984375
2013-12-18,427.6664446044548,437.1910540380442,425.46316706161025,435.21728515625
2013-12-19,436.5255038081802,438.68289097598137,425.2336881022703,430.9714050292969
2013-12-20,430.0992655201145,446.1648730902362,426.656635326517,445.155029296875
2013-12-23,446.1648833637113,449.4238954822144,441.0468284849019,443.1583251953125
2013-12-24,442.9517401322591,447.54191360513227,440.9550258780375,442.2632141113281
2013-12-26,442.51570572202974,445.15505569362904,438.70586701843905,441.0468444824219
2013-12-27,440.65664398092974,446.1189615034213,436.5713784708785,443.9386291503906
2013-12-30,444.3746810628184,446.44025911799025,432.5320391497391,435.3320617675781
2013-12-31,438.36155643654246,439.73860844629075,431.24678771950954,433.4041748046875
2014-01-01,435.1484375,437.4435241956751,432.62384213475735,435.1484375
2014-01-02,433.3123749516041,440.1976351468097,426.8861321027456,429.6861267089844
2014-01-03,425.9680774437656,428.7221813927555,411.9680490364005,413.2303466796875
2014-01-06,414.8139580289465,415.36478441663905,407.3319813100219,411.0041198730469
2014-01-07,411.2795318317509,416.81068511084743,408.5713183509344,414.5385437011719
2014-01-08,416.78774167363156,419.9549725029598,412.67953090742014,417.0631408691406
2014-01-09,417.70585059881813,421.12553596794953,408.52550223400897,410.522216796875
2014-01-10,410.36154866757295,411.2795834520642,396.9582352107616,401.43365478515625
2014-01-13,400.7221532639671,409.0074109670447,400.7221532639671,407.72216796875
2014-01-14,405.31233160190897,413.50578032645427,405.1516867313087,409.0074157714844
2014-01-15,409.2139334273671,416.3287017595311,407.1254102621318,415.3647766113281
2014-01-16,415.6402135926141,415.91561279823463,407.76805477364167,409.7418518066406
2014-01-17,408.98440436559974,415.5942645315206,408.98440436559974,412.90899658203125
2014-01-20,408.98446587120037,419.19760208403335,408.98446587120037,416.2139892578125
2014-01-21,415.86971925313395,423.099242518296,412.1975804517818,414.76806640625
2014-01-22,412.2664611399025,421.377944707324,412.2664611399025,420.6664733886719
2014-01-23,420.66644319377855,420.9188971253476,407.01067744734553,408.5713195800781
2014-01-24,405.08284593044567,409.6730198220088,401.18119812261705,406.1385803222656
2014-01-27,395.30573876092217,401.64017244887685,393.9516320048555,397.899169921875
2014-01-28,397.0500017157638,403.9352618611239,396.15491229362794,401.6860656738281
2014-01-29,403.4533507592209,406.94187180507134,394.29594799361485,395.6500549316406
2014-01-30,394.2959291823427,403.01725939708604,390.14182749908605,398.3811950683594
2014-01-31,401.1811319367925,412.4729466406642,398.9089906320811,408.6172180175781
2014-02-03,404.94508940526595,409.2598354472147,397.96802046741954,406.1614685058594
2014-02-04,401.64013439530333,402.09915169175514,388.60403196959595,391.8860168457031
2014-02-05,393.3778179814641,404.39423295410717,392.9188006909373,403.1778259277344
2014-02-06,401.8697089794523,412.97793497938244,397.92217078876,411.71563720703125
2014-02-07,414.2861196208248,414.4926830395324,406.89595120721884,411.072998046875
2014-02-10,410.9353012592067,414.2631771979157,407.14840794964124,410.4533386230469
2014-02-11,412.2434677376003,414.1713461963846,407.14838639728055,411.7615051269531
2014-02-12,412.0598620380551,413.50574981536045,408.5024777366517,411.0500183105469
2014-02-13,410.8204672452636,418.1647437546762,410.8204672452636,416.16802978515625
2014-02-14,416.32871827525076,419.40413998923293,406.9877268170082,415.1352844238281
2014-02-17,415.38774256413393,429.5025256035809,411.87624874784245,426.01397705078125
2014-02-18,429.1811667175102,431.4303626479612,424.36148516613713,429.2500305175781
2014-02-19,429.64019918219884,434.8270891460103,429.6172539200965,432.94512939453125
2014-02-20,429.70910286691475,432.2107250083025,425.5549734416985,426.8631896972656
2014-02-21,427.0238385188784,431.0172950990738,423.6041536307743,426.8861389160156
2014-02-24,426.88614282757055,434.2304205536363,425.99105337646705,433.3582763671875
2014-02-25,434.1845753389146,435.7452177088656,429.433728379316,433.26654052734375
2014-02-26,432.85337400023855,445.2468428210301,429.84681587102654,442.8140563964844
2014-02-28,442.9517436137623,449.3320959976823,435.6074659994408,447.3124084472656
2014-03-03,446.4861529654689,448.89599389653876,436.066454193604,437.0992431640625
2014-03-04,436.11235537330623,443.1123696774234,433.58776005050987,438.728759765625
2014-03-05,439.50912038207474,440.0828920797015,431.56812569016006,435.4009094238281
2014-03-06,436.2042151247051,441.11570674476985,435.40093470139254,438.5222473144531
2014-03-07,440.6566689108177,455.3222792762451,436.7779665864363,451.4665222167969
2014-03-10,449.51564747985844,468.65667496971525,447.5418786439494,466.292724609375
2014-03-11,464.5255711835014,469.04688100089385,451.7189755540785,456.4927673339844
2014-03-12,454.15174469727583,458.09928241744166,451.35172225354523,455.00091552734375
2014-03-13,459.8895036922851,470.49279349032014,456.4239002150823,466.38458251953125
2014-03-14,464.93863388488273,475.3124136474372,457.18123031660787,471.4107666015625
2014-03-18,472.0763857861997,484.21742868840835,461.3353962739182,463.4239196777344
2014-03-19,464.0665539362586,469.06985439882544,448.9189809591107,450.0435791015625
2014-03-20,451.16819843860804,455.34524543114446,446.2796520871272,449.05670166015625
2014-03-21,452.1320346483707,454.42712111866695,443.1811974142151,445.4533386230469
2014-03-24,449.83699819236335,456.72225836877703,448.20749222051785,453.4173278808594
2014-03-25,453.0501507506873,456.72228976386407,445.7058727243337,446.8075256347656
2014-03-26,449.8370231825389,451.3517749022612,437.0074820711853,440.1747131347656
2014-03-27,440.656650621308,447.5419107872659,440.0369884128499,442.88287353515625
2014-03-28,444.78780548781225,446.62387486031093,438.5910713556291,444.44354248046875
2014-03-31,446.3025682107436,452.13209421657206,443.4107644804148,450.1583251953125
2014-04-01,452.13211817953584,460.5550758751832,450.15834905366665,459.08624267578125
2014-04-02,462.0009724051652,463.14851580408515,455.34522069142963,459.9353942871094
2014-04-03,461.1747527288089,464.066556528268,454.22062843488885,462.3222961425781
2014-04-04,461.7714404467945,461.7714404467945,454.9550442073133,458.5583190917969
2014-04-07,459.01733817377465,467.4402951227854,459.01733817377465,465.4894714355469
2014-04-09,467.2796955132316,470.49281719161337,464.3190277920546,469.6436462402344
2014-04-10,467.7386874121441,471.68622548117537,457.2730972617063,468.7255859375
2014-04-11,464.57143436218155,467.73866518571685,459.017335805414,461.54193115234375
2014-04-15,457.4108147111646,461.63378016923866,447.8173403562027,451.9944152832031
2014-04-16,452.13208966114877,455.9419280621609,442.97468792720923,448.2533874511719
2014-04-17,449.8369906163384,459.0173373636107,449.03371027595216,457.6173400878906
2014-04-21,459.01732898607145,477.33213161909345,455.069791163269,474.2337646484375
2014-04-22,475.0829136175353,480.13210400380865,468.6566713077329,471.1353759765625
2014-04-23,471.25019786838715,478.29610334749765,469.91903627831164,476.9879150390625
2014-04-24,476.9879150390625,476.9879150390625,476.9879150390625,476.9879150390625
2014-04-25,476.4600038717736,496.151859168906,473.7288730833455,491.4698486328125
2014-04-28,488.8534192672486,492.98457492302816,485.13539038352394,489.7714538574219
2014-04-29,489.7715124351701,497.11579003494774,487.2928075387669,490.23052978515625
2014-04-30,491.1485351561834,501.2239429737686,487.5222871013564,493.0763854980469
2014-05-02,486.0993838556079,487.3157910651246,479.7190313501748,485.5715026855469
2014-05-05,481.96820065982024,492.2731173943054,481.96820065982024,486.374755859375
2014-05-06,487.7059252706283,490.689537989931,484.86004016671114,489.0829772949219
2014-05-07,489.3125340393361,492.5256557450353,486.55842972016535,487.4534912109375
2014-05-08,488.8535019490068,492.82401342953153,485.2272534980236,488.4633483886719
2014-05-09,491.14862174756894,509.50931788766496,487.0404383991816,506.08966064453125
2014-05-12,505.3780808504716,523.1650024062898,504.9190635199989,518.5748291015625
2014-05-13,523.7387439901108,540.4010945422773,507.7649193941102,515.4305419921875
2014-05-14,507.21416798414214,510.26664454545704,492.86987590314266,498.2403564453125
2014-05-15,495.7387311937903,511.06992167978,495.5092225219413,507.00762939453125
2014-05-16,514.0994097215149,543.4306283219256,506.0207159180832,511.6665954589844
2014-05-19,523.2339271352675,523.2339271352675,494.2699414164843,504.7355041503906
2014-05-20,505.37812517521866,528.9027654252004,494.0404185311118,521.6502685546875
2014-05-21,517.3125635528604,533.9749160962245,515.0633672874565,528.0076904296875
2014-05-22,530.0272856801369,537.9683078592744,516.6469754086946,522.1781005859375
2014-05-23,520.0666758379974,535.1683583905221,520.0666758379974,532.1388549804688
2014-05-26,538.8404639655212,575.4929871766338,537.0502851419036,564.201171875
2014-05-27,569.2503630018083,569.2503630018083,538.7716005481344,549.9027709960938
2014-05-28,550.8207957122381,554.0339170205596,530.6699237292876,533.1945190429688
2014-05-29,534.755122451998,543.4764506293267,534.4567500184024,540.2403564453125
2014-05-30,545.771658859963,586.9454949833708,527.8699812354563,567.115966796875
2014-06-02,566.886395609665,582.7224933007851,549.902754607594,568.8372192382812
2014-06-03,569.4110886261711,570.0996147309186,559.3127057565414,564.9356689453125
2014-06-04,565.0961956825174,572.8535993806071,552.1978205567871,559.9322509765625
2014-06-05,557.7059935338357,558.8076462090211,547.2633504450334,552.06005859375
2014-06-06,554.0339173854933,569.0897082245003,548.6404637572583,565.8765869140625
2014-06-09,569.1814966139451,569.1814966139451,553.6896615246543,561.8372192382812
2014-06-10,564.1323591499278,569.13565979069,552.8864333572726,566.0372924804688
2014-06-11,564.5914156048061,568.7225723043535,556.3291022057114,563.26025390625
2014-06-12,558.8076736960678,565.6929332141751,553.2535755579383,564.1322631835938
2014-06-13,565.5093312740104,576.0667295039635,556.0306125262924,564.0634155273438
2014-06-16,561.5159320619722,563.9945808615853,546.2306322916123,549.9027709960938
2014-06-17,548.387965147336,548.387965147336,536.2240062703395,542.0764770507812
2014-06-18,545.7716145347305,547.0798027407201,528.328955701829,532.5978393554688
2014-06-19,535.2142168479869,543.9125730021573,532.0699592848176,539.8502807617188
2014-06-20,539.8732256179565,540.6076421146278,522.3617038645267,525.0928344726562
2014-06-23,527.6403842818172,536.5453310733897,525.1157891417128,533.0108642578125
2014-06-24,532.6896419309336,543.017532446613,532.4601332528074,535.6962280273438
2014-06-25,535.4436877500374,548.8240534339373,531.5420406468438,541.387939453125
2014-06-26,548.5257035911966,548.5257035911966,535.9715909539761,539.7584838867188
2014-06-27,539.8044538361509,539.8962349017357,527.8470283428932,529.4765625
2014-06-30,528.6043432094522,533.8371519500924,525.0928494471549,526.5846557617188
2014-07-01,527.8698583134039,549.8567966618037,527.8698583134039,548.204345703125
2014-07-02,549.902726248655,563.8338901186777,543.5223745623313,559.8863525390625
2014-07-03,559.8404686068001,572.3945807225044,559.5420961513496,567.1388549804688
2014-07-04,566.886432337591,566.886432337591,555.1814898075437,564.6143188476562
2014-07-07,569.1355593987178,572.3027899636321,562.2961904472094,568.9749145507812
2014-07-08,574.2306326327868,574.7585137253769,554.0338717728007,557.4765014648438
2014-07-09,557.7060114460528,557.7060114460528,528.7879219636649,540.974853515625
2014-07-10,537.5552644081765,551.5094045350603,528.7880432995336,535.0077514648438
2014-07-11,534.4798214253265,538.4273594870394,518.4371311869039,534.4568481445312
2014-07-14,533.9059754259978,541.112524511343,530.7617181762105,535.6502075195312
2014-07-15,538.4274204915804,552.978249936748,538.4274204915804,550.9586181640625
2014-07-16,552.6568536277072,562.5716165394675,549.9027497059744,560.942138671875
2014-07-17,543.2397911998797,549.163549922761,535.7088141598389,543.4464111328125
2014-07-18,541.3111349403981,548.1992132299927,538.1885170269854,543.5382690429688
2014-07-21,545.5357949502235,549.6227325712689,543.2397688772006,545.8342895507812
2014-07-22,545.8343689302776,548.2911059746251,538.1885897841379,541.6326293945312
2014-07-23,544.158186113318,551.8039642431903,541.0355681928163,548.6354370117188
2014-07-24,548.4289026275104,554.5362993775738,545.2144655836876,552.0565795898438
2014-07-25,551.964664747785,561.1487689865169,551.964664747785,555.913818359375
2014-07-28,556.5567283029721,562.5263961808092,547.0282199595013,553.7326049804688
2014-07-30,555.0413185588254,562.5263859532306,552.5156898871987,561.010986328125
2014-07-31,561.1488320147356,561.5621279629646,545.7654556869994,551.8040161132812
2014-08-01,544.2959919082441,547.2808259600957,533.5964874233221,539.1758422851562
2014-08-04,535.8925203591245,550.1278829393584,535.8925203591245,544.3878173828125
2014-08-05,545.0536890026898,565.8098014567344,545.0536890026898,564.868408203125
2014-08-06,569.2767456844066,573.8458717130715,564.822477027541,569.942626953125
2014-08-07,569.3685684384843,578.1393770056624,562.8708033079354,573.7310180664062
2014-08-08,564.8224203852014,572.3533972014023,551.8498729251348,564.52392578125
2014-08-11,569.4144869273476,607.8959077402134,568.1286898573168,600.9159545898438
2014-08-12,603.8548530753641,606.6789763369334,592.9717119857931,601.604736328125
2014-08-13,596.1631395649706,608.4468784314162,596.0024289590907,604.4288330078125
2014-08-14,604.428889147207,613.0389872832071,602.3165562822403,607.0004272460938
2014-08-18,605.2325135353929,611.4317843492986,601.5818542560017,608.9291381835938
2014-08-19,608.8830356155969,633.703095962938,605.002774587805,630.9937744140625
2014-08-20,630.9938495104285,634.529763157853,622.0393481756863,623.2792358398438
2014-08-21,621.3047066206046,634.1624536903585,621.3047066206046,632.0042114257812
2014-08-22,633.6572954239269,641.9688987097479,626.1722279023916,639.144775390625
2014-08-25,638.5707675416562,658.3625013070348,633.8639140379777,647.80078125
2014-08-26,641.9688961419379,645.642537893823,636.9176387330957,642.70361328125
2014-08-27,640.1320765078884,649.7753861252957,638.5937502323669,641.0045776367188
2014-08-28,640.3386156307091,649.3160989685614,636.481337114754,646.1934814453125
2014-09-01,647.5023065792224,651.4514600387378,639.6728355950722,644.4255981445312
2014-09-02,641.5097809320675,651.9337184434764,638.41014526901,640.8668823242188
2014-09-03,640.8668050884062,653.1735276229081,636.458446109965,648.191162109375
2014-09-04,648.2599529829639,652.8749876264011,642.1295748254245,647.82373046875
2014-09-05,645.7803868716359,651.4285780003868,641.1653515342527,646.65283203125
2014-09-08,651.612206287853,652.0255021963521,636.6880366582863,640.5682983398438
2014-09-09,640.56823083908,648.3747187457724,640.56823083908,644.7240600585938
2014-09-10,642.474061342365,642.474061342365,632.8307509831183,635.953369140625
2014-09-11,634.1623011049402,636.8945492777268,621.4193584143811,630.9937744140625
2014-09-12,629.6392632352753,639.4891930108762,627.503947701625,637.9508666992188
2014-09-15,632.3255538140347,635.126694293795,626.654380864167,629.088134765625
2014-09-16,629.1341082525882,633.0832617713818,624.7945854685624,630.1902465820312
2014-09-17,633.6113565460314,642.8872791516621,630.1213521863789,633.7490844726562
2014-09-18,629.5704228589315,640.591349298475,628.1928070539885,638.984130859375
2014-09-19,641.0505294912373,643.8057609933486,626.9299680429167,630.7413940429688
2014-09-22,630.0295359726946,631.8663567772796,620.845431949769,630.1902465820312
2014-09-23,628.192748990696,628.192748990696,613.2685791499083,618.824951171875
2014-09-24,618.090227881372,627.5957535403301,616.6896295342509,623.2562866210938
2014-09-25,624.9782680108295,628.8815121534394,610.0081899220019,621.3046264648438
2014-09-26,617.0111293776199,642.864350649181,617.0111293776199,639.8795166015625
2014-09-29,639.9942897808244,641.9688946399727,631.774561224472,635.1956176757812
2014-09-30,634.9430239030501,638.6855575901039,619.4448480055489,624.886474609375
2014-10-01,624.5191357388646,641.0505246260699,622.2231095045306,638.1345825195312
2014-10-07,640.5912769405818,642.8413937122265,617.722834739498,622.865966796875
2014-10-08,624.9783111829296,634.5298022844167,622.8889049871901,629.8917846679688
2014-10-09,632.3255894157098,636.4125270943128,622.4526771626686,627.8024291992188
2014-10-10,624.5191644549492,626.0345642614207,603.809018080046,604.95703125
2014-10-13,604.957024720521,605.4621392987827,579.562951253093,582.70849609375
2014-10-14,590.0786896218824,590.0786896218824,580.9404948127824,585.0504150390625
2014-10-15,585.0504150390625,585.0504150390625,585.0504150390625,585.0504150390625
2014-10-16,585.4866608817359,587.438283084675,555.7990319247853,559.8170776367188
2014-10-17,561.6079558200399,582.2721896809571,561.6079558200399,575.728515625
2014-10-20,585.3030082161923,588.1501144372205,573.2718529284588,578.9200439453125
2014-10-21,578.5986104216588,578.5986104216588,561.1947203733068,564.38623046875
2014-10-22,571.7105215379319,580.8946263015935,564.9602269587715,578.8970947265625
2014-10-27,584.5224051343193,584.5224051343193,569.3227217591183,577.1292114257812
2014-10-28,577.1290796662495,587.6448332074899,575.0626564027243,586.5427856445312
2014-10-29,591.4562829191913,603.3726351412811,589.2980409548909,596.2090454101562
2014-10-30,595.2907066201959,597.9082101431894,583.6498649003228,591.341552734375
2014-10-31,593.4767235178106,607.5283893390801,589.504587916889,599.813720703125
2014-11-03,599.7220314972308,599.7220314972308,577.8638737195761,582.0656127929688
2014-11-05,583.6498473610859,585.7392535798275,571.3201981459944,576.8076782226562
2014-11-07,569.6899674771194,576.2566243464846,564.9372048050446,569.0011596679688
