Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2011-01-03,83.15363311767578,134.70654296875,439.0911254882813,259.0761413574219,251.9166259765625,1036.1317138671875,63.65369415283203,45.59397888183594,60.88528060913086,303.5692443847656,172.9613800048828,349.55120849609375,119.97257995605467,286.1587829589844,1527.4287109375,114.56755828857422,332.14813232421875,84.3774642944336,214.27264404296875,1354.1109619140625,220.75167846679688,250.4320373535156,178.99671936035156,84.44522857666016,245.3972320556641,326.7830810546875,101.51858520507812,226.5308532714844,730.86279296875,354.6204833984375,1290.6119384765625,103.10272216796876,330.0422058105469,120.26984405517578,34.205596923828125,435.4705505371094,647.577880859375,240.4197998046875,222.9538421630859,446.35205078125,92.31608581542967,245.71063232421875,47.52569580078125,139.03404235839844,172.21383666992188,1034.2880859375,159.6989288330078
2011-01-04,83.35869598388672,137.95701599121094,435.50738525390625,255.61968994140625,248.28794860839844,1003.3599853515624,63.26079177856445,45.380741119384766,60.29485321044922,301.0771789550781,173.06698608398438,355.8853454589844,120.6910171508789,291.7499694824219,1550.97314453125,113.41781616210938,338.4358215332031,85.67803955078125,210.24349975585935,1349.1693115234375,218.95765686035156,256.6298828125,172.61766052246094,85.74960327148438,237.1446990966797,328.9657287597656,99.52418518066406,228.21585083007812,729.0545043945312,351.7835998535156,1293.0555419921875,103.9859619140625,334.83905029296875,119.73493194580078,34.24039077758789,444.3400573730469,644.7664184570312,233.0507049560547,224.14341735839844,441.2256774902344,93.64079284667967,243.8233337402344,46.89455032348633,145.47140502929688,170.86392211914062,1036.66552734375,160.2279052734375
2011-01-05,83.57659912109375,146.3616485595703,430.650634765625,259.61236572265625,241.46348571777344,964.5535278320312,62.998870849609375,45.04636001586914,58.3574333190918,294.8258056640625,173.23602294921875,353.16400146484375,117.1368408203125,292.82440185546875,1568.3460693359375,113.40865325927734,339.1053771972656,87.7588882446289,206.89564514160156,1297.4000244140625,221.1104736328125,260.4685363769531,167.19232177734375,86.86071014404297,230.9320831298828,326.9012451171875,97.80252838134766,222.46707153320312,711.6732788085938,347.1907653808594,1278.303466796875,103.64826202392578,335.64361572265625,117.79061126708984,34.13599395751953,443.8037109375,631.907470703125,229.4385223388672,223.29701232910156,446.6988830566406,92.97845458984376,240.89385986328125,45.96636962890625,142.3357391357422,170.08384704589844,1019.8822631835938,160.55850219726562
2011-01-06,82.59605407714844,143.9005889892578,427.3499145507813,256.8184509277344,240.5332946777344,931.8169555664062,62.208553314208984,44.052860260009766,57.08427429199219,298.3739318847656,169.7078857421875,341.1994934082031,116.87216186523438,289.4477844238281,1569.3516845703125,110.79767608642578,335.64447021484375,88.75289154052734,208.6479949951172,1285.7100830078125,225.46092224121097,256.5099182128906,164.7063751220703,86.42591857910156,226.15675354003903,328.6540222167969,93.7156982421875,220.5839080810547,693.000244140625,347.28082275390625,1243.4146728515625,104.94709777832033,329.86590576171875,114.1763687133789,34.44916534423828,447.8465881347656,611.9780883789062,223.4069671630859,228.76446533203125,451.6130065917969,91.902099609375,236.8000640869141,46.1250114440918,142.58973693847656,167.19485473632812,961.2118530273438,160.78990173339844
2011-01-07,80.5068130493164,136.74966430664062,432.7725830078125,250.1715545654297,235.89154052734375,923.922119140625,59.58020782470703,43.21445083618164,56.918212890625,285.95574951171875,167.2361297607422,335.00604248046875,116.87216186523438,278.9012145996094,1529.3946533203125,108.93791198730467,337.0330810546875,86.43977355957031,203.4223175048828,1281.3477783203125,209.2700653076172,250.3520050048828,164.04190063476562,83.33412170410156,213.499755859375,318.5057067871094,87.78363800048828,215.6776428222656,681.320556640625,333.34454345703125,1213.2320556640625,102.3753662109375,326.093017578125,112.18087005615234,34.04900360107422,439.5133972167969,589.2785034179688,221.57960510253903,225.7219085693359,440.4161987304687,89.66667175292969,223.50474548339844,44.63655853271485,138.26231384277344,159.38720703125,939.2462768554688,157.6822052001953
2011-01-10,74.92477416992188,130.3881378173828,446.6827087402344,241.33901977539065,231.09320068359375,885.4313354492188,58.14862060546875,42.47780990600586,55.848026275634766,286.4626159667969,163.0742645263672,326.6544494628906,115.3786392211914,273.3758544921875,1512.66162109375,101.35228729248048,328.0598449707031,86.37471771240234,192.9170684814453,1225.2843017578125,199.22366333007812,247.11312866210935,158.53839111328125,82.41622161865234,207.2871551513672,320.8679504394531,84.02067565917969,204.62611389160156,657.1492309570312,328.0537109375,1200.063720703125,99.38802337646484,326.0542907714844,109.25040435791016,33.457454681396484,426.3328857421875,593.413330078125,216.9920654296875,218.2413024902344,435.8873596191406,86.31346893310547,220.9696044921875,43.92439651489258,135.36109924316406,153.7679443359375,946.5680541992188,153.5992431640625
2011-01-11,77.36650848388672,129.13441467285156,442.5803833007813,243.646240234375,239.4925842285156,916.2730102539062,57.412506103515625,41.910797119140625,56.258567810058594,285.9135437011719,158.36305236816406,325.2937316894531,116.85323333740234,272.7838439941406,1527.794189453125,100.7888641357422,326.3963623046875,88.3069839477539,192.41064453125,1257.93408203125,206.84817504882812,246.27354431152344,159.93771362304688,82.17469024658203,216.4669647216797,314.2489013671875,80.30461120605469,207.10401916503903,657.0384521484375,330.9355773925781,1193.2308349609375,98.58273315429688,327.9042053222656,110.22254180908205,33.42265319824219,418.2060546875,586.715087890625,222.5934295654297,217.6922607421875,423.3993835449219,84.36778259277344,217.4673614501953,43.644264221191406,133.30972290039062,154.3541717529297,963.921875,154.5414581298828
2011-01-12,79.41090393066406,129.78448486328125,444.6079406738281,245.71470642089844,241.91476440429688,903.1152954101562,58.17571640014648,41.94472122192383,57.09811782836914,294.9103088378906,157.9617156982422,325.4344787597656,116.64527130126952,276.64288330078125,1526.4227294921875,105.49781799316406,340.12750244140625,88.55781555175781,197.6721954345703,1277.3602294921875,213.03749084472656,243.8343505859375,167.2079620361328,83.93797302246094,225.1367645263672,319.1246032714844,84.86445617675781,210.0031890869141,649.5469970703125,338.27508544921875,1192.5069580078125,99.49193572998048,327.8525695800781,110.39466857910156,33.84021759033203,425.23968505859375,597.5894165039062,227.43653869628903,222.01596069335935,437.8338012695313,85.89949798583984,228.72523498535156,43.802886962890625,135.82997131347656,167.26956176757812,958.216552734375,154.62413024902344
2011-01-13,82.49351501464844,131.3168487548828,440.0341796875,244.58360290527344,233.0917205810547,902.8347778320312,57.8144416809082,41.94472122192383,55.160701751708984,292.8406677246094,157.18002319335938,323.27618408203125,117.38260650634766,278.6600646972656,1501.5523681640625,107.1010513305664,347.3666076660156,86.34689331054688,192.0879364013672,1244.4720458984375,210.12222290039065,241.6750946044922,160.41458129882812,83.64811706542969,216.9769744873047,302.8627014160156,85.4610824584961,201.5287170410156,645.1558227539062,332.173828125,1190.6063232421875,98.1930923461914,323.7225341796875,111.77618408203124,33.66623306274414,418.8660583496094,611.7300415039062,218.15066528320312,221.03224182128903,433.3242492675781,85.48551177978516,232.23683166503903,43.03672790527344,134.12049865722656,159.4829559326172,987.6467895507812,149.946044921875
2011-01-14,82.27561950683594,129.27374267578125,443.9006652832031,245.67869567871097,221.33078002929688,874.9403076171875,57.17316436767578,41.08692169189453,54.78706359863281,290.3908386230469,155.61666870117188,318.584228515625,117.40149688720705,273.7047424316406,1510.010009765625,106.36355590820312,346.47149658203125,87.4337387084961,183.7115478515625,1237.178466796875,206.30999755859375,241.95504760742188,157.7879180908203,82.39208221435547,212.0625457763672,302.777587890625,82.63567352294922,197.09324645996097,631.0587158203125,333.00677490234375,1149.11083984375,96.86827087402344,320.5475769042969,109.6876220703125,33.962005615234375,413.1524658203125,600.235595703125,213.0476531982422,217.23471069335935,431.7438354492187,86.43766784667969,222.03997802734375,42.01742935180664,132.39149475097656,159.26576232910156,970.5781860351562,153.1033477783203
