Date,Close,Trade Signal
2011-01-03,172.9613800048828,0
2011-01-04,173.06698608398438,0
2011-01-05,173.23602294921875,0
2011-01-06,169.7078857421875,0
2011-01-07,167.2361297607422,0
2011-01-10,163.0742645263672,0
2011-01-11,158.36305236816406,0
2011-01-12,157.9617156982422,0
2011-01-13,157.18002319335938,0
2011-01-14,155.61666870117188,0
2011-01-17,149.9547882080078,0
2011-01-18,150.39845275878906,0
2011-01-19,149.7012939453125,0
2011-01-20,164.00379943847656,0
2011-01-21,157.53916931152344,0
2011-01-24,157.6870574951172,0
2011-01-25,157.9617156982422,0
2011-01-27,157.095458984375,0
2011-01-28,155.6377716064453,0
2011-01-31,159.84190368652344,0
2011-02-01,158.9334716796875,0
2011-02-02,154.70822143554688,0
2011-02-03,156.06033325195312,0
2011-02-04,153.29273986816406,0
2011-02-07,150.757568359375,0
2011-02-08,151.708251953125,0
2011-02-09,150.2294158935547,0
2011-02-10,146.1097869873047,0
2011-02-11,147.6520233154297,0
2011-02-14,153.1871337890625,1
2011-02-15,153.3350067138672,0
2011-02-16,153.1237335205078,0
2011-02-17,152.84910583496094,0
2011-02-18,155.5321502685547,0
2011-02-21,152.13079833984375,0
2011-02-22,151.856201171875,0
2011-02-23,151.30686950683594,0
2011-02-24,150.2716827392578,0
2011-02-25,146.44781494140625,0
2011-02-28,142.11691284179688,-1
2011-03-01,144.9689483642578,0
2011-03-03,146.40557861328125,0
2011-03-04,145.53936767578125,0
2011-03-07,146.08868408203125,0
2011-03-08,146.99710083007812,1
2011-03-09,147.82102966308594,0
2011-03-10,148.22244262695312,0
2011-03-11,150.2294158935547,0
2011-03-14,150.31394958496094,0
2011-03-15,151.708251953125,0
2011-03-16,152.257568359375,0
2011-03-17,152.06744384765625,0
2011-03-18,150.16607666015625,0
2011-03-21,149.04635620117188,0
2011-03-22,148.1590576171875,0
2011-03-23,147.6097869873047,0
2011-03-24,148.22244262695312,0
2011-03-25,149.74354553222656,0
2011-03-28,152.1519012451172,0
2011-03-29,149.93368530273438,0
2011-03-30,154.64483642578125,0
2011-03-31,157.39126586914062,0
2011-04-01,157.22225952148438,0
2011-04-04,157.07437133789062,0
2011-04-05,154.5603485107422,0
2011-04-06,154.66600036621094,0
2011-04-07,155.04623413085938,0
2011-04-08,158.8912353515625,0
2011-04-11,159.88418579101562,0
2011-04-13,162.96861267089844,0
2011-04-15,164.46859741210938,0
2011-04-18,159.33489990234375,0
2011-04-19,158.0250701904297,0
2011-04-20,160.81373596191406,0
2011-04-21,161.17288208007812,0
2011-04-25,160.51797485351562,0
2011-04-26,160.72921752929688,0
2011-04-27,159.79966735839844,0
2011-04-28,160.45457458496094,-1
2011-04-29,156.03916931152344,0
2011-05-02,154.1377716064453,0
2011-05-03,153.3138885498047,0
2011-05-04,153.22935485839844,0
2011-05-05,153.54627990722656,0
2011-05-06,156.60958862304688,0
2011-05-09,155.89132690429688,0
2011-05-10,155.4476318359375,0
2011-05-11,159.3771514892578,0
2011-05-12,157.4546661376953,0
2011-05-13,156.84197998046875,0
2011-05-16,158.48983764648438,0
2011-05-17,158.4264678955078,1
2011-05-18,159.44053649902344,0
2011-05-19,161.51089477539062,0
2011-05-20,161.42642211914062,0
2011-05-23,162.69395446777344,0
2011-05-24,166.5178680419922,0
2011-05-25,167.06712341308594,0
2011-05-26,165.52491760253906,0
2011-05-27,165.2291259765625,0
2011-05-30,173.13038635253906,0
2011-05-31,177.6725616455078,0
2011-06-01,177.94720458984375,0
2011-06-02,182.48936462402344,0
2011-06-03,188.0455780029297,0
2011-06-06,189.14418029785156,0
2011-06-07,188.4258575439453,0
2011-06-08,188.0244598388672,0
2011-06-09,187.13717651367188,0
2011-06-10,187.3906707763672,0
2011-06-13,188.890625,0
2011-06-14,198.8834228515625,0
2011-06-15,196.66514587402344,0
2011-06-16,199.263671875,0
2011-06-17,198.7355194091797,0
2011-06-20,198.77780151367188,0
2011-06-21,199.4538116455078,0
2011-06-22,194.4468536376953,0
2011-06-23,192.7356414794922,-1
2011-06-24,196.6439971923828,0
2011-06-27,196.8975524902344,0
2011-06-28,197.70033264160156,0
2011-06-29,200.04537963867188,0
2011-06-30,202.47491455078125,0
2011-07-01,206.02410888671875,0
2011-07-04,205.876220703125,0
2011-07-05,204.46078491210935,0
2011-07-06,204.9466857910156,0
2011-07-07,204.7353973388672,0
2011-07-08,201.6720733642578,0
2011-07-11,201.5876007080078,0
2011-07-12,199.17916870117188,0
2011-07-13,200.55238342285156,0
2011-07-14,202.5805206298828,0
2011-07-15,202.34811401367188,0
2011-07-18,203.78472900390625,0
2011-07-19,209.67381286621097,0
2011-07-20,205.36944580078125,0
2011-07-21,206.69715881347656,0
2011-07-22,205.5835876464844,0
2011-07-25,206.20462036132812,0
2011-07-26,202.7353973388672,0
2011-07-27,200.6152801513672,0
2011-07-28,203.8703765869141,0
2011-07-29,206.4187774658203,0
2011-08-01,204.81265258789065,0
2011-08-02,205.6264190673828,0
2011-08-03,205.49790954589844,0
2011-08-04,204.83404541015625,0
2011-08-05,201.2791748046875,0
2011-08-08,203.2493438720703,0
2011-08-09,202.221435546875,0
2011-08-10,201.0650329589844,0
2011-08-11,199.2019500732422,0
2011-08-12,202.0501251220703,0
2011-08-16,200.05853271484375,0
2011-08-17,202.62831115722656,0
2011-08-18,202.62831115722656,0
2011-08-19,197.3388214111328,0
2011-08-22,197.2959899902344,0
2011-08-23,198.7093811035156,0
2011-08-24,203.50633239746097,0
2011-08-25,202.62831115722656,0
2011-08-26,202.86390686035156,0
2011-08-29,201.23634338378903,0
2011-08-30,209.4596710205078,1
2011-09-02,205.47650146484375,0
2011-09-05,205.390869140625,0
2011-09-06,204.57708740234375,0
2011-09-07,204.6841583251953,0
2011-09-08,203.54916381835935,0
2011-09-09,201.3862762451172,-1
