Date,Close,Trade Signal
2011-01-03,60.88528060913086,0
2011-01-04,60.29485321044922,0
2011-01-05,58.3574333190918,0
2011-01-06,57.08427429199219,0
2011-01-07,56.918212890625,0
2011-01-10,55.848026275634766,0
2011-01-11,56.258567810058594,0
2011-01-12,57.09811782836914,0
2011-01-13,55.160701751708984,0
2011-01-14,54.78706359863281,0
2011-01-17,54.02594757080078,0
2011-01-18,54.37650680541992,0
2011-01-19,53.90599822998047,0
2011-01-20,53.094139099121094,0
2011-01-21,54.5149040222168,0
2011-01-24,55.46515655517578,0
2011-01-25,58.20982360839844,0
2011-01-27,58.74029922485352,0
2011-01-28,58.34820556640625,0
2011-01-31,56.55378723144531,0
2011-02-01,53.55543518066406,0
2011-02-02,54.768611907958984,0
2011-02-03,54.948516845703125,0
2011-02-04,54.28886032104492,0
2011-02-07,54.88394546508789,0
2011-02-08,55.29909896850586,0
2011-02-09,53.96597671508789,0
2011-02-10,54.021331787109375,0
2011-02-11,53.78145217895508,0
2011-02-14,55.69118881225586,1
2011-02-15,55.71424102783203,0
2011-02-16,55.67734909057617,0
2011-02-17,56.77521133422851,0
2011-02-18,54.59333419799805,0
2011-02-21,54.38574981689453,0
2011-02-22,52.60979080200195,-1
2011-02-23,51.91786193847656,0
2011-02-24,49.78670883178711,0
2011-02-25,49.73596954345703,0
2011-02-28,51.059871673583984,0
2011-03-01,53.910621643066406,0
2011-03-03,52.66053009033203,0
2011-03-04,53.509300231933594,1
2011-03-07,51.3504638671875,-1
2011-03-08,51.83021926879883,1
2011-03-09,50.87997817993164,-1
2011-03-10,50.12807846069336,0
2011-03-11,50.35870742797851,0
2011-03-14,52.62825012207031,1
2011-03-15,52.65129470825195,0
2011-03-16,53.19102096557617,0
2011-03-17,52.951148986816406,0
2011-03-18,51.55805969238281,0
2011-03-21,52.01934814453125,0
2011-03-22,52.19001388549805,0
2011-03-23,52.79890441894531,0
2011-03-24,53.25559997558594,0
2011-03-25,54.65330123901367,0
2011-03-28,54.302711486816406,0
2011-03-29,56.50305938720703,0
2011-03-30,56.604530334472656,0
2011-03-31,56.44769287109375,0
2011-04-01,55.89877700805664,0
2011-04-04,55.188377380371094,0
2011-04-05,54.92083358764648,0
2011-04-06,55.6312141418457,0
2011-04-07,56.62759780883789,0
2011-04-08,55.54817581176758,0
2011-04-11,54.20123672485352,0
2011-04-13,55.46515655517578,0
2011-04-15,55.29909896850586,0
2011-04-18,54.35345458984375,-1
2011-04-19,55.824981689453125,0
2011-04-20,56.98278045654297,1
2011-04-21,57.176536560058594,0
2011-04-25,57.05659484863281,0
2011-04-26,58.12218475341797,0
2011-04-27,58.25594329833984,0
2011-04-28,58.551170349121094,0
2011-04-29,58.08066940307617,0
2011-05-02,58.43585586547851,0
2011-05-03,58.06220245361328,0
2011-05-04,60.382476806640625,0
2011-05-05,59.35380935668945,0
2011-05-06,61.448036193847656,0
2011-05-09,60.42859649658203,0
2011-05-10,60.110328674316406,0
2011-05-11,60.788421630859375,0
2011-05-12,60.94525909423828,0
2011-05-13,60.92679977416992,0
2011-05-16,60.184120178222656,0
2011-05-17,59.52448654174805,-1
2011-05-18,57.05659484863281,0
2011-05-19,56.99202728271485,0
2011-05-20,57.7254638671875,0
2011-05-23,58.05759048461914,0
2011-05-24,57.190372467041016,0
2011-05-25,55.700416564941406,0
2011-05-26,56.8490104675293,0
2011-05-27,57.95149230957031,0
2011-05-30,57.86846160888672,0
2011-05-31,58.39894485473633,0
2011-06-01,58.3574333190918,0
2011-06-02,57.99762725830078,0
2011-06-03,57.31031036376953,0
2011-06-06,56.46614456176758,0
2011-06-07,56.64604949951172,0
2011-06-08,57.637821197509766,0
2011-06-09,56.549190521240234,0
2011-06-10,55.89877700805664,0
2011-06-13,56.73830795288086,0
2011-06-14,56.93666076660156,0
2011-06-15,57.11195373535156,0
2011-06-16,58.094486236572266,1
2011-06-17,58.20520782470703,0
2011-06-20,57.90536880493164,0
2011-06-21,57.03815460205078,0
2011-06-22,56.802886962890625,0
2011-06-23,56.941261291503906,-1
2011-06-24,58.5557975769043,1
2011-06-27,61.25430679321289,0
2011-06-28,60.12877655029297,0
2011-06-29,59.40456008911133,0
2011-06-30,59.99039077758789,0
2011-07-01,59.51987838745117,0
2011-07-04,59.685943603515625,0
2011-07-05,60.79763412475586,0
2011-07-06,60.06418991088867,0
2011-07-07,61.263553619384766,0
2011-07-08,61.7432746887207,0
2011-07-11,61.54492950439453,0
2011-07-12,61.64178085327149,0
2011-07-13,61.6971435546875,0
2011-07-14,61.52645492553711,0
2011-07-15,62.0015983581543,0
2011-07-18,62.07077407836914,0
2011-07-19,62.0015983581543,0
2011-07-20,61.58182907104492,0
2011-07-21,60.9544792175293,-1
2011-07-22,61.715579986572266,0
2011-07-25,61.932403564453125,0
2011-07-26,61.106693267822266,0
2011-07-27,60.76996612548828,0
2011-07-28,60.37323760986328,0
2011-07-29,60.6915397644043,0
2011-08-01,60.45627975463867,0
2011-08-02,60.70076751708984,0
2011-08-03,61.42037582397461,0
2011-08-04,63.5284423828125,0
2011-08-05,64.79237365722656,1
2011-08-08,64.85235595703125,0
2011-08-09,63.85134506225586,0
2011-08-10,63.99897384643555,0
2011-08-11,63.64838790893555,0
2011-08-12,63.73603057861328,0
2011-08-16,63.45926284790039,0
2011-08-17,63.242469787597656,0
2011-08-18,62.67045974731445,-1
2011-08-19,62.896488189697266,0
2011-08-22,63.7498893737793,0
2011-08-23,63.48692321777344,0
2011-08-24,63.26091384887695,0
2011-08-25,63.55612564086914,0
2011-08-26,61.89088821411133,0
2011-08-29,62.610496520996094,0
2011-08-30,62.23685836791992,0
2011-09-02,62.97029495239258,0
2011-09-05,62.62650680541992,0
2011-09-06,63.20576477050781,0
2011-09-07,63.314090728759766,0
2011-09-08,63.47892379760742,0
2011-09-09,62.409873962402344,0
2011-09-12,62.12259292602539,0
2011-09-13,61.854156494140625,0
2011-09-14,62.20266342163086,0
2011-09-15,63.4271240234375,0
2011-09-16,62.1273078918457,0
2011-09-19,62.5087776184082,0
2011-09-20,62.63593292236328,0
2011-09-21,62.48052215576172,0
2011-09-22,62.103755950927734,0
2011-09-23,61.9154052734375,0
2011-09-26,62.04254150390625,0
2011-09-27,61.97188949584961,0
2011-09-28,60.267051696777344,0
2011-09-29,61.844749450683594,0
2011-09-30,61.015865325927734,0
2011-10-03,64.00638580322266,1
2011-10-04,63.4836311340332,0
2011-10-05,63.078617095947266,0
2011-10-07,63.036231994628906,0
2011-10-10,63.328224182128906,0
2011-10-11,63.59665298461914,0
2011-10-12,63.28582382202149,0
2011-10-13,61.64693832397461,0
2011-10-14,61.736419677734375,-1
2011-10-17,59.570064544677734,0
2011-10-18,60.46485900878906,0
2011-10-19,61.04884719848633,0
2011-10-20,60.50255584716797,0
2011-10-21,60.700340270996094,0
2011-10-24,60.6673698425293,0
2011-10-25,61.92009735107422,0
2011-10-28,60.008052825927734,0
2011-10-31,58.64229202270508,0
2011-11-01,59.2451057434082,0
2011-11-02,59.23098373413086,0
2011-11-03,59.38639450073242,0
2011-11-04,58.80712890625,0
2011-11-08,56.83856201171875,0
2011-11-09,53.65497589111328,0
2011-11-11,52.62830352783203,0
2011-11-14,51.80415344238281,0
2011-11-15,50.71626663208008,0
2011-11-16,48.59700012207031,0
2011-11-17,47.895294189453125,0
2011-11-18,49.06795120239258,0
2011-11-21,47.57975769042969,0
2011-11-22,49.15742111206055,0
2011-11-23,47.13706588745117,0
2011-11-24,47.37253952026367,0
2011-11-25,48.851314544677734,0
2011-11-28,50.43840408325195,0
2011-11-29,49.73197937011719,1
2011-11-30,50.66917419433594,0
2011-12-01,49.557735443115234,0
2011-12-02,52.51056671142578,0
2011-12-05,52.33161163330078,0
2011-12-07,51.75706481933594,0
2011-12-08,51.82770538330078,0
2011-12-09,52.228004455566406,0
2011-12-12,51.20135498046875,0
2011-12-13,50.95645523071289,0
2011-12-14,48.47455596923828,0
2011-12-15,49.88740158081055,0
2011-12-16,49.7131462097168,0
2011-12-19,49.43057632446289,0
2011-12-20,47.15119171142578,0
2011-12-21,48.50753402709961,0
2011-12-22,49.1103515625,0
2011-12-23,47.706912994384766,0
2011-12-26,47.17945861816406,-1
2011-12-27,47.44318771362305,0
2011-12-28,46.623748779296875,0
2011-12-29,45.08373260498047,0
2011-12-30,45.00368881225586,0
2012-01-02,45.25799560546875,0
2012-01-03,44.52801132202149,0
2012-01-04,44.33494186401367,0
2012-01-05,43.31768035888672,0
2012-01-06,44.8812370300293,0
2012-01-09,44.17952346801758,0
2012-01-10,45.46520233154297,1
2012-01-11,47.80110931396485,0
2012-01-12,48.267337799072266,0
2012-01-13,47.909420013427734,0
2012-01-16,47.59388732910156,0
2012-01-17,49.482383728027344,0
2012-01-18,50.4666633605957,0
2012-01-19,51.06947708129883,0
2012-01-20,52.736629486083984,0
2012-01-23,51.37559127807617,0
2012-01-24,52.40225601196289,0
2012-01-25,54.592159271240234,0
2012-01-27,54.375518798828125,0
2012-01-30,53.16047668457031,0
2012-01-31,53.89044570922851,0
2012-02-01,52.74604415893555,0
2012-02-02,54.22481918334961,0
