Date,Close,Trade Signal
2011-01-03,1354.1109619140625,0
2011-01-04,1349.1693115234375,0
2011-01-05,1297.4000244140625,0
2011-01-06,1285.7100830078125,0
2011-01-07,1281.3477783203125,0
2011-01-10,1225.2843017578125,0
2011-01-11,1257.93408203125,0
2011-01-12,1277.3602294921875,0
2011-01-13,1244.4720458984375,0
2011-01-14,1237.178466796875,0
2011-01-17,1218.5704345703125,0
2011-01-18,1217.9569091796875,0
2011-01-19,1202.6202392578125,0
2011-01-20,1210.6976318359375,0
2011-01-21,1195.0546875,0
2011-01-24,1188.953857421875,0
2011-01-25,1209.57275390625,0
2011-01-27,1175.1168212890625,0
2011-01-28,1129.4139404296875,0
2011-01-31,1113.1573486328125,0
2011-02-01,1097.6505126953125,0
2011-02-02,1037.9744873046875,0
2011-02-03,1065.886962890625,0
2011-02-04,1047.7896728515625,0
2011-02-07,1079.14453125,0
2011-02-08,1027.1708984375,0
2011-02-09,981.910888671875,0
2011-02-10,987.8751831054688,0
2011-02-11,1001.6439819335938,0
2011-02-14,1040.905517578125,1
2011-02-15,1034.0208740234375,0
2011-02-16,1017.5257568359376,0
2011-02-17,1021.1384887695312,0
2011-02-18,998.508544921875,0
2011-02-21,980.752197265625,0
2011-02-22,947.8299560546876,0
2011-02-23,1003.5523071289062,0
2011-02-24,1018.85498046875,0
2011-02-25,1022.8084716796876,0
2011-02-28,998.713134765625,0
2011-03-01,1016.8782958984376,0
2011-03-03,1026.7957763671875,0
2011-03-04,1047.5172119140625,0
2011-03-07,1044.790771484375,0
2011-03-08,1032.69189453125,0
2011-03-09,1048.1307373046875,0
2011-03-10,1047.1763916015625,0
2011-03-11,1042.984375,0
2011-03-14,1043.6317138671875,0
2011-03-15,1038.79248046875,0
2011-03-16,1033.612060546875,0
2011-03-17,1029.35205078125,0
2011-03-18,1004.37060546875,0
2011-03-21,977.6167602539062,0
2011-03-22,982.4904174804688,-1
2011-03-23,988.5908813476562,0
2011-03-24,1005.8016967773438,1
2011-03-25,1016.4693603515624,0
2011-03-28,1022.944580078125,0
2011-03-29,1052.833740234375,0
2011-03-30,1061.66064453125,0
2011-03-31,1083.404541015625,0
2011-04-01,1092.4700927734375,0
2011-04-04,1102.796630859375,0
2011-04-05,1120.0758056640625,0
2011-04-06,1146.6932373046875,0
2011-04-07,1155.2474365234375,0
2011-04-08,1133.8446044921875,0
2011-04-11,1116.7015380859375,0
2011-04-13,1182.717041015625,0
2011-04-15,1248.5616455078125,0
2011-04-18,1270.4415283203125,0
2011-04-19,1204.324462890625,0
2011-04-20,1236.7950439453125,0
2011-04-21,1268.449462890625,0
2011-04-25,1258.7972412109375,0
2011-04-26,1257.2001953125,0
2011-04-27,1236.653076171875,0
2011-04-28,1203.33056640625,0
2011-04-29,1213.657470703125,-1
2011-05-02,1198.9306640625,0
2011-05-03,1175.828369140625,0
2011-05-04,1134.66357421875,0
2011-05-05,1204.7503662109375,0
2011-05-06,1253.0836181640625,0
2011-05-09,1236.93701171875,0
2011-05-10,1216.425537109375,0
2011-05-11,1260.60693359375,0
2011-05-12,1242.1890869140625,0
2011-05-13,1276.1148681640625,0
2011-05-16,1322.141357421875,1
2011-05-17,1279.48583984375,0
2011-05-18,1307.094970703125,0
2011-05-19,1272.8853759765625,0
2011-05-20,1283.744384765625,0
2011-05-23,1269.6207275390625,-1
2011-05-24,1290.5936279296875,0
2011-05-25,1281.8282470703125,0
2011-05-26,1337.1524658203125,1
2011-05-27,1313.2694091796875,0
2011-05-30,1303.4752197265625,-1
2011-05-31,1316.392578125,0
2011-06-01,1322.4962158203125,0
2011-06-02,1328.032470703125,0
2011-06-03,1320.8994140625,0
2011-06-06,1320.473876953125,0
2011-06-07,1300.920166015625,0
2011-06-08,1251.91259765625,0
2011-06-09,1236.227783203125,0
2011-06-10,1223.8778076171875,0
2011-06-13,1231.18798828125,0
2011-06-14,1232.21728515625,0
2011-06-15,1239.8824462890625,0
2011-06-16,1232.7139892578125,0
2011-06-17,1229.0587158203125,0
2011-06-20,1235.1273193359375,0
2011-06-21,1250.812255859375,0
2011-06-22,1240.5921630859375,0
2011-06-23,1251.4156494140625,0
2011-06-24,1323.489990234375,1
2011-06-27,1314.5823974609375,0
2011-06-28,1310.8565673828125,0
2011-06-29,1312.2760009765625,0
2011-06-30,1332.3262939453125,0
2011-07-01,1347.940673828125,0
2011-07-04,1347.337158203125,0
2011-07-05,1346.982666015625,0
2011-07-06,1323.1348876953125,0
2011-07-07,1334.98779296875,0
2011-07-08,1350.0697021484375,0
2011-07-11,1344.2498779296875,0
2011-07-12,1320.473876953125,0
2011-07-13,1332.965087890625,0
2011-07-14,1313.695556640625,-1
2011-07-15,1297.6197509765625,0
2011-07-18,1289.5999755859375,0
2011-07-19,1271.71435546875,0
2011-07-20,1246.944580078125,0
2011-07-21,1267.0654296875,0
2011-07-22,1292.261474609375,0
2011-07-25,1296.34228515625,0
2011-07-26,1292.43896484375,0
2011-07-27,1281.331298828125,0
2011-07-28,1294.355224609375,0
2011-07-29,1266.958984375,0
2011-08-01,1273.5596923828125,0
2011-08-02,1283.2830810546875,0
2011-08-03,1279.6634521484375,0
2011-08-04,1279.8406982421875,0
2011-08-05,1267.1363525390625,0
2011-08-08,1316.9605712890625,1
2011-08-09,1315.4345703125,0
2011-08-10,1337.116943359375,0
2011-08-11,1319.6571044921875,0
2011-08-12,1341.58837890625,0
2011-08-16,1341.623779296875,0
2011-08-17,1376.5787353515625,0
2011-08-18,1386.62158203125,0
2011-08-19,1415.010986328125,0
2011-08-22,1424.9119873046875,0
2011-08-23,1414.195068359375,0
2011-08-24,1394.6060791015625,0
2011-08-25,1374.5535888671875,0
2011-08-26,1410.214599609375,0
2011-08-29,1425.2088623046875,0
2011-08-30,1482.6204833984375,0
2011-09-02,1497.795166015625,0
2011-09-05,1577.7164306640625,0
2011-09-06,1566.2261962890625,0
2011-09-07,1570.1650390625,0
2011-09-08,1567.8525390625,0
2011-09-09,1606.00634765625,0
2011-09-12,1599.9725341796875,0
2011-09-13,1591.8428955078125,0
2011-09-14,1585.1585693359375,0
2011-09-15,1591.44580078125,0
2011-09-16,1589.9281005859375,0
2011-09-19,1590.5784912109375,0
2011-09-20,1593.8662109375,-1
2011-09-21,1542.2718505859375,0
2011-09-22,1508.0562744140625,0
2011-09-23,1471.997802734375,0
2011-09-26,1428.27978515625,0
2011-09-27,1439.949951171875,0
2011-09-28,1414.8392333984375,0
2011-09-29,1445.839111328125,0
2011-09-30,1403.1328125,0
2011-10-03,1416.1036376953125,0
2011-10-04,1417.3681640625,0
2011-10-05,1408.913818359375,0
2011-10-07,1402.518798828125,0
2011-10-10,1416.8988037109375,0
2011-10-11,1427.6656494140625,0
2011-10-12,1445.839111328125,0
2011-10-13,1432.1456298828125,0
2011-10-14,1440.708984375,0
2011-10-17,1440.0223388671875,0
2011-10-18,1435.0,0
2011-10-19,1493.3150634765625,1
2011-10-20,1466.9393310546875,0
2011-10-21,1483.017578125,0
2011-10-24,1497.650634765625,0
2011-10-25,1510.5491943359375,0
2011-10-28,1558.96435546875,0
2011-10-31,1576.270751953125,0
2011-11-01,1544.475830078125,0
2011-11-02,1509.79052734375,0
2011-11-03,1496.7474365234375,0
2011-11-04,1527.458740234375,0
2011-11-08,1531.7216796875,0
2011-11-09,1546.4632568359375,0
2011-11-11,1570.20068359375,0
2011-11-14,1596.6484375,0
2011-11-15,1562.035400390625,0
2011-11-16,1520.196044921875,0
2011-11-17,1531.03515625,0
2011-11-18,1584.9779052734375,0
2011-11-21,1569.2254638671875,0
2011-11-22,1565.8291015625,0
2011-11-23,1536.743896484375,-1
2011-11-24,1522.47216796875,0
2011-11-25,1471.383544921875,0
2011-11-28,1469.2518310546875,0
2011-11-29,1489.4127197265625,0
2011-11-30,1445.0081787109375,0
2011-12-01,1509.0318603515625,0
2011-12-02,1503.720458984375,0
2011-12-05,1489.9188232421875,0
2011-12-07,1487.208984375,0
2011-12-08,1486.9195556640625,0
2011-12-09,1469.3603515625,0
2011-12-12,1428.316162109375,0
2011-12-13,1450.2110595703125,0
2011-12-14,1427.2318115234375,0
2011-12-15,1413.5020751953125,0
2011-12-16,1391.534912109375,0
2011-12-19,1382.8634033203125,0
2011-12-20,1307.8565673828125,0
2011-12-21,1333.6536865234375,0
2011-12-22,1337.230712890625,0
2011-12-23,1336.8330078125,0
2011-12-26,1388.500244140625,0
2011-12-27,1377.0103759765625,0
2011-12-28,1380.65966796875,0
2011-12-29,1376.215576171875,1
2011-12-30,1376.6851806640625,0
2012-01-02,1328.7760009765625,0
2012-01-03,1321.260986328125,-1
2012-01-04,1290.9110107421875,0
2012-01-05,1321.115966796875,0
2012-01-06,1253.7327880859375,0
2012-01-09,1248.9635009765625,0
2012-01-10,1282.9261474609375,0
2012-01-11,1307.4229736328125,0
2012-01-12,1309.626953125,1
2012-01-13,1295.6444091796875,0
2012-01-16,1299.8714599609375,0
2012-01-17,1320.6466064453125,0
2012-01-18,1344.529052734375,0
2012-01-19,1376.6488037109375,0
2012-01-20,1406.637451171875,0
2012-01-23,1355.0068359375,0
2012-01-24,1364.3648681640625,0
2012-01-25,1339.6513671875,0
