,Date,Close,Trade Signal
0,2011-01-03,226.53089904785156,0
1,2011-01-04,228.2158660888672,0
2,2011-01-05,222.4670867919922,0
3,2011-01-06,220.5838928222656,0
4,2011-01-07,215.6776123046875,0
5,2011-01-10,204.62611389160156,0
6,2011-01-11,207.1040496826172,0
7,2011-01-12,210.0031890869141,0
8,2011-01-13,201.5287322998047,0
9,2011-01-14,197.09327697753903,0
10,2011-01-17,200.1162872314453,0
11,2011-01-18,200.8101348876953,0
12,2011-01-19,205.0225830078125,0
13,2011-01-20,207.59959411621097,0
14,2011-01-21,204.97303771972656,0
15,2011-01-24,205.24559020996097,0
16,2011-01-25,200.76055908203125,0
17,2011-01-27,194.4171142578125,0
18,2011-01-28,188.09844970703125,0
19,2011-01-31,190.9232482910156,0
20,2011-02-01,186.71080017089844,0
21,2011-02-02,184.5550079345703,0
22,2011-02-03,187.6027984619141,0
23,2011-02-04,178.285888671875,0
24,2011-02-07,178.31068420410156,0
25,2011-02-08,167.4822235107422,0
26,2011-02-09,176.40269470214844,0
27,2011-02-10,179.8965606689453,0
28,2011-02-11,187.37986755371097,0
29,2011-02-14,197.31625366210935,0
30,2011-02-15,203.85797119140625,0
31,2011-02-16,202.89158630371097,0
32,2011-02-17,204.10574340820312,0
33,2011-02-18,202.4455718994141,0
34,2011-02-21,204.25442504882812,0
35,2011-02-22,202.59425354003903,0
36,2011-02-23,202.1730194091797,0
37,2011-02-24,199.24903869628903,0
38,2011-02-25,200.2154541015625,0
39,2011-02-28,200.73577880859375,0
40,2011-03-01,205.36949157714844,0
41,2011-03-03,205.5925140380859,0
42,2011-03-04,207.748291015625,0
43,2011-03-07,206.2863006591797,0
44,2011-03-08,209.73062133789065,0
45,2011-03-09,213.9678497314453,0
46,2011-03-10,211.61383056640625,0
47,2011-03-11,208.2686309814453,0
48,2011-03-14,211.16783142089844,0
49,2011-03-15,206.38543701171875,0
50,2011-03-16,210.02796936035156,0
51,2011-03-17,211.66339111328125,0
52,2011-03-18,209.45803833007812,0
53,2011-03-21,208.51644897460935,0
54,2011-03-22,208.68991088867188,-1
55,2011-03-23,214.43865966796875,1
56,2011-03-24,221.1290283203125,0
57,2011-03-25,224.6724090576172,0
58,2011-03-28,224.2760009765625,0
59,2011-03-29,226.08485412597656,0
60,2011-03-30,227.5220489501953,0
61,2011-03-31,226.9025726318359,0
62,2011-04-01,223.5078125,0
63,2011-04-04,228.5380096435547,0
64,2011-04-05,226.0352783203125,0
65,2011-04-06,223.26004028320312,0
66,2011-04-07,220.806884765625,-1
67,2011-04-08,219.1219024658203,0
68,2011-04-11,219.39447021484375,0
69,2011-04-13,225.93617248535156,0
70,2011-04-15,223.97862243652344,0
71,2011-04-18,222.88836669921875,0
72,2011-04-19,219.3448944091797,0
73,2011-04-20,228.14149475097656,0
74,2011-04-21,228.71144104003903,0
75,2011-04-25,232.7504425048828,1
76,2011-04-26,229.9751739501953,0
77,2011-04-27,226.9768829345703,-1
78,2011-04-28,218.6759033203125,0
79,2011-04-29,213.1501617431641,0
80,2011-05-02,204.72525024414065,0
81,2011-05-03,204.45263671875,0
82,2011-05-04,204.65089416503903,0
83,2011-05-05,209.1359100341797,0
84,2011-05-06,214.2156524658203,0
85,2011-05-09,212.5554351806641,0
86,2011-05-10,209.2102508544922,0
87,2011-05-11,209.9783935546875,0
88,2011-05-12,204.3783416748047,0
89,2011-05-13,208.1199951171875,0
90,2011-05-16,203.73410034179688,0
91,2011-05-17,203.3623809814453,0
92,2011-05-18,203.43670654296875,0
93,2011-05-19,203.04025268554688,0
