,Date,Close,Trade Signal
0,2011-01-03,435.4705505371094,0
1,2011-01-04,444.3400573730469,0
2,2011-01-05,443.8036804199219,0
3,2011-01-06,447.8465881347656,0
4,2011-01-07,439.5133666992187,0
5,2011-01-10,426.33294677734375,0
6,2011-01-11,418.2060241699219,0
7,2011-01-12,425.2396545410156,0
8,2011-01-13,418.8660583496094,0
9,2011-01-14,413.1524353027344,0
10,2011-01-17,411.6673583984375,0
11,2011-01-18,410.40911865234375,0
12,2011-01-19,404.3449096679687,0
13,2011-01-20,400.09576416015625,0
14,2011-01-21,407.0882263183594,0
15,2011-01-24,400.8177185058594,0
16,2011-01-25,395.41351318359375,0
17,2011-01-27,388.8954772949219,0
18,2011-01-28,376.6432495117187,0
19,2011-01-31,379.2422790527344,0
20,2011-02-01,369.4239196777344,0
21,2011-02-02,380.0672912597656,0
22,2011-02-03,389.39056396484375,0
23,2011-02-04,379.5310363769531,0
24,2011-02-07,383.2644348144531,0
25,2011-02-08,377.5714721679687,0
26,2011-02-09,377.1795654296875,0
27,2011-02-10,371.1358947753906,0
28,2011-02-11,375.385009765625,1
29,2011-02-14,377.3857421875,0
30,2011-02-15,388.4829406738281,0
31,2011-02-16,389.4936828613281,0
32,2011-02-17,393.5365295410156,0
33,2011-02-18,385.9458923339844,0
34,2011-02-21,394.5266418457031,0
35,2011-02-22,406.2838134765625,0
36,2011-02-23,410.7391052246094,0
37,2011-02-24,397.7649841308594,0
38,2011-02-25,398.6106567382813,0
39,2011-02-28,397.7856140136719,0
40,2011-03-01,407.9339294433594,0
41,2011-03-03,403.21038818359375,0
42,2011-03-04,405.1906127929687,0
43,2011-03-07,403.0660705566406,0
44,2011-03-08,406.3250732421875,0
45,2011-03-09,409.9966125488281,0
46,2011-03-10,406.2425537109375,0
47,2011-03-11,409.2540893554687,0
48,2011-03-14,420.1036987304687,0
49,2011-03-15,427.9005126953125,0
50,2011-03-16,431.9639892578125,0
51,2011-03-17,425.2603759765625,0
52,2011-03-18,409.64593505859375,0
53,2011-03-21,408.5321044921875,0
54,2011-03-22,412.3893432617187,0
55,2011-03-23,417.9997253417969,0
56,2011-03-24,416.7828063964844,-1
57,2011-03-25,423.5071105957031,1
58,2011-03-28,423.13580322265625,0
59,2011-03-29,421.9188232421875,0
60,2011-03-30,425.9410095214844,0
61,2011-03-31,432.7890930175781,0
62,2011-04-01,427.5499267578125,0
63,2011-04-04,433.4285278320313,0
64,2011-04-05,432.19091796875,0
65,2011-04-06,431.0357971191406,0
66,2011-04-07,429.8188171386719,0
67,2011-04-08,422.3931884765625,-1
68,2011-04-11,414.7200927734375,0
69,2011-04-13,421.5269470214844,0
70,2011-04-15,421.17626953125,0
71,2011-04-18,416.308349609375,0
72,2011-04-19,417.3397216796875,0
73,2011-04-20,423.21832275390625,0
74,2011-04-21,429.2825317382813,0
75,2011-04-25,416.3908386230469,0
76,2011-04-26,413.0081481933594,0
77,2011-04-27,406.7994384765625,0
78,2011-04-28,401.1477661132813,0
79,2011-04-29,405.8299560546875,0
80,2011-05-02,397.9918518066406,0
81,2011-05-03,389.39056396484375,0
82,2011-05-04,390.93756103515625,0
83,2011-05-05,395.5036926269531,0
84,2011-05-06,397.6270446777344,0
85,2011-05-09,399.3965148925781,0
86,2011-05-10,395.8367614746094,0
87,2011-05-11,397.7936401367187,0
88,2011-05-12,393.6510009765625,0
89,2011-05-13,394.69189453125,0
90,2011-05-16,393.4428405761719,0
91,2011-05-17,383.3049621582031,0
92,2011-05-18,375.4776916503906,0
93,2011-05-19,381.1607666015625,0
94,2011-05-20,384.3665466308594,0
95,2011-05-23,378.6210021972656,0
96,2011-05-24,381.2648315429687,0
97,2011-05-25,377.2054443359375,0
98,2011-05-26,388.8006591796875,1
99,2011-05-27,393.6301574707031,0
100,2011-05-30,390.88232421875,0
101,2011-05-31,396.2947692871094,0
102,2011-06-01,394.1922912597656,0
103,2011-06-02,395.9617004394531,0
104,2011-06-03,389.1128845214844,0
105,2011-06-06,390.4244079589844,0
106,2011-06-07,398.9593505859375,0
107,2011-06-08,395.19140625,0
108,2011-06-09,397.1899108886719,0
109,2011-06-10,393.2346801757813,0
110,2011-06-13,385.36572265625,0
111,2011-06-14,379.4329528808594,0
112,2011-06-15,374.93646240234375,-1
113,2011-06-16,369.5240173339844,0
114,2011-06-17,361.69677734375,0
115,2011-06-20,346.9167175292969,0
116,2011-06-21,353.3282775878906,0
117,2011-06-22,352.1417236328125,0
118,2011-06-23,362.4254455566406,0
119,2011-06-24,362.8001098632813,0
120,2011-06-27,362.8625183105469,0
121,2011-06-28,362.6751708984375,0
122,2011-06-29,368.5664367675781,1
123,2011-06-30,374.08294677734375,0
124,2011-07-01,358.8656311035156,0
125,2011-07-04,361.5510559082031,0
126,2011-07-05,352.2041931152344,0
127,2011-07-06,355.0977478027344,-1
128,2011-07-07,362.5086669921875,1
129,2011-07-08,355.9096374511719,0
130,2011-07-11,355.2643127441406,0
131,2011-07-12,352.95361328125,0
132,2011-07-13,360.3228454589844,0
133,2011-07-14,361.1971740722656,0
134,2011-07-15,363.5494995117187,0
135,2011-07-18,361.2180480957031,0
136,2011-07-19,366.1516418457031,0
137,2011-07-20,364.7985229492187,0
138,2011-07-21,358.4076843261719,0
139,2011-07-22,363.6120300292969,0
140,2011-07-25,367.5672302246094,0
141,2011-07-26,362.84173583984375,0
142,2011-07-27,358.4076843261719,0
143,2011-07-28,348.6236572265625,0
144,2011-07-29,344.7100524902344,-1
145,2011-08-01,345.9174499511719,0
146,2011-08-02,348.60284423828125,0
147,2011-08-03,343.50262451171875,0
148,2011-08-04,338.2150573730469,0
149,2011-08-05,329.7425231933594,0
150,2011-08-08,325.01708984375,0
151,2011-08-09,318.6262512207031,0
152,2011-08-10,321.72796630859375,0
153,2011-08-11,321.4989929199219,0
154,2011-08-12,316.7944030761719,0
155,2011-08-16,316.06573486328125,0
156,2011-08-17,314.3379211425781,0
157,2011-08-18,308.59246826171875,0
158,2011-08-19,304.9910583496094,0
159,2011-08-22,315.17059326171875,0
160,2011-08-23,318.6054992675781,0
161,2011-08-24,316.9608154296875,1
162,2011-08-25,313.71343994140625,0
163,2011-08-26,299.5161437988281,-1
164,2011-08-29,314.35882568359375,1
165,2011-08-30,325.82891845703125,0
166,2011-09-02,335.34234619140625,0
167,2011-09-05,328.43109130859375,0
168,2011-09-06,342.0246887207031,0
169,2011-09-07,347.0207824707031,0
170,2011-09-08,354.91046142578125,0
171,2011-09-09,343.79412841796875,0
172,2011-09-12,335.69622802734375,0
173,2011-09-13,337.3408508300781,0
174,2011-09-14,343.64837646484375,0
175,2011-09-15,348.1864929199219,0
176,2011-09-16,343.7524719238281,0
177,2011-09-19,342.04541015625,0
178,2011-09-20,354.6398010253906,0
179,2011-09-21,348.72772216796875,0
180,2011-09-22,327.39019775390625,0
181,2011-09-23,320.83282470703125,-1
182,2011-09-26,316.0865478515625,0
183,2011-09-27,331.9075622558594,0
184,2011-09-28,331.9075622558594,0
185,2011-09-29,336.2790832519531,0
186,2011-09-30,336.5497131347656,0
187,2011-10-03,328.1604919433594,0
188,2011-10-04,321.2491760253906,0
189,2011-10-05,319.33404541015625,0
190,2011-10-07,334.2806701660156,0
191,2011-10-10,345.25128173828125,1
192,2011-10-11,344.31451416015625,0
193,2011-10-12,353.74462890625,0
194,2011-10-13,352.5997314453125,0
195,2011-10-14,360.9265441894531,0
196,2011-10-17,347.1456604003906,0
197,2011-10-18,341.3585205078125,0
198,2011-10-19,350.9759521484375,0
199,2011-10-20,349.18572998046875,0
200,2011-10-21,347.9574890136719,0
201,2011-10-24,352.43316650390625,0
