,Date,Close,Trade Signal
0,2011-01-03,34.205589294433594,0
1,2011-01-04,34.24039077758789,0
2,2011-01-05,34.13600540161133,0
3,2011-01-06,34.44917297363281,0
4,2011-01-07,34.04899978637695,0
5,2011-01-10,33.457454681396484,0
6,2011-01-11,33.42265701293945,0
7,2011-01-12,33.8402214050293,0
8,2011-01-13,33.666221618652344,0
9,2011-01-14,33.962013244628906,0
10,2011-01-17,34.01420974731445,0
11,2011-01-18,34.32738494873047,0
12,2011-01-19,34.066402435302734,0
13,2011-01-20,34.414371490478516,0
14,2011-01-21,34.396976470947266,0
15,2011-01-24,34.29258346557617,0
16,2011-01-25,34.24039077758789,0
17,2011-01-27,34.379573822021484,0
18,2011-01-28,33.596641540527344,0
19,2011-01-31,33.596641540527344,0
20,2011-02-01,33.28346633911133,0
21,2011-02-02,33.24867248535156,0
22,2011-02-03,34.32738494873047,0
23,2011-02-04,33.85762405395508,0
24,2011-02-07,34.0316047668457,0
25,2011-02-08,33.30086898803711,0
26,2011-02-09,33.37046813964844,0
27,2011-02-10,33.196468353271484,0
28,2011-02-11,33.7211799621582,0
29,2011-02-14,34.473262786865234,1
30,2011-02-15,34.54322052001953,0
31,2011-02-16,34.490753173828125,0
32,2011-02-17,34.490753173828125,0
33,2011-02-18,34.315853118896484,0
34,2011-02-21,34.61318588256836,0
35,2011-02-22,34.438289642333984,0
36,2011-02-23,34.84055709838867,0
37,2011-02-24,34.368316650390625,0
38,2011-02-25,34.70063018798828,0
39,2011-02-28,34.61318588256836,0
40,2011-03-01,34.80558395385742,0
41,2011-03-03,34.73560333251953,0
42,2011-03-04,34.63068389892578,0
43,2011-03-07,34.29835891723633,0
44,2011-03-08,34.26337432861328,-1
45,2011-03-09,34.29835891723633,0
46,2011-03-10,34.42079162597656,0
47,2011-03-11,34.29835891723633,0
48,2011-03-14,34.560707092285156,0
49,2011-03-15,34.193424224853516,0
50,2011-03-16,34.490753173828125,0
51,2011-03-17,34.40330505371094,0
52,2011-03-18,34.26337432861328,0
53,2011-03-21,34.070987701416016,0
54,2011-03-22,34.053489685058594,0
55,2011-03-23,34.08848190307617,0
56,2011-03-24,34.26337432861328,0
57,2011-03-25,34.333335876464844,0
58,2011-03-28,34.665653228759766,0
59,2011-03-29,34.910518646240234,1
60,2011-03-30,35.330291748046875,0
61,2011-03-31,35.64509582519531,0
62,2011-04-01,36.677032470703125,0
63,2011-04-04,37.0443229675293,0
64,2011-04-05,36.79946517944336,0
65,2011-04-06,36.74699401855469,0
66,2011-04-07,36.712013244628906,0
67,2011-04-08,36.694522857666016,0
68,2011-04-11,36.46715545654297,0
69,2011-04-13,36.816951751708984,0
70,2011-04-15,36.74699401855469,0
71,2011-04-18,36.449668884277344,0
72,2011-04-19,36.18730163574219,-1
73,2011-04-20,36.46715545654297,0
74,2011-04-21,36.58958053588867,0
75,2011-04-25,36.57209396362305,0
76,2011-04-26,36.484642028808594,0
77,2011-04-27,36.50212860107422,0
78,2011-04-28,36.397186279296875,0
79,2011-04-29,36.57209396362305,0
80,2011-05-02,37.21923065185547,0
81,2011-05-03,36.37970352172851,0
82,2011-05-04,36.484642028808594,0
83,2011-05-05,35.62762451171875,0
84,2011-05-06,36.06487655639648,0
85,2011-05-09,35.924949645996094,0
86,2011-05-10,35.80252456665039,0
87,2011-05-11,36.43216323852539,0
88,2011-05-12,35.47020721435547,0
89,2011-05-13,35.45271682739258,0
90,2011-05-16,35.61012268066406,0
91,2011-05-17,35.50518035888672,0
92,2011-05-18,35.45271682739258,0
93,2011-05-19,34.578208923339844,0
94,2011-05-20,35.330291748046875,0
95,2011-05-23,34.84055709838867,0
