Date,M&M.NS(close),MARUTI.NS(close),NESTLEIND.NS(close),NTPC.NS(close),POWERGRID.NS(close),RELIANCE.NS(close),SBIN.NS(close),SUNPHARMA.NS(close),TATAMOTORS.NS(close),TATASTEEL.NS(close),TCS.NS(close),TECHM.NS(close),TITAN.NS(close),ULTRACEMCO.NS(close),WIPRO.NS(close),ASIANPAINT.NS(close),AXISBANK.NS(close),BAJFINANCE.NS(close),BAJAJFINSV.NS(close),BHARTIARTL.NS(close),HCLTECH.NS(close),HDFCBANK.NS(close),HINDUNILVR.NS(close),ICICIBANK.NS(close),INDUSINDBK.NS(close),INFY.NS(close),ITC.NS(close),JSWSTEEL.NS(close),KOTAKBANK.NS(close)
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,-0.13681926625229723,-0.03563887447754466,0.06646020132768826,-0.08652826638972122,0.030257320238832985,0.04889574814088449,-0.004522387072654177,-0.03935570756559004,-0.056056834218746854,-0.05088319950077147,-0.04247545803721975,-0.008756441559532258,-0.07587954290157695,-0.07179889805346329,0.0002282169491567565,-0.06859350424700594,-0.019038712092379728,0.04638701156199154,0.05870825548378966,0.038557552820310814,-0.0984205152993829,0.0024180765461210285,0.0400148363118662,-0.049676800685986566,-0.02121476932303612,-0.03868239202816115,0.039360137468325895,-0.03887335472253761,0.05139515803031669
2011-03-31,-0.018223744509585305,0.007423191004278129,0.1108925655423525,0.03851319388182306,0.06097199573347023,0.14119420993511644,0.04651064807926053,0.003742798658689761,0.08831347510435639,-0.027278326439553302,0.021043340271519773,0.03871294790960533,0.05841264496368681,0.12834069029021866,0.09609695528594386,-0.020057992985535344,0.130132187974088,0.19133562041968344,0.2825341775020618,0.12037583758851511,-0.026082416231555605,0.1458262881281931,0.058823330726681666,0.09259987061328001,0.17731147343385723,0.03964444834870129,0.119926098731155,0.011926911596286782,0.18844915254101813
2011-04-30,0.0603492184469383,0.05172182697637839,0.2068721940113325,-0.01957056868345486,0.08856398397757803,0.07010736531898143,0.06138331965357424,0.05648172538365648,0.07828780738885088,-0.03626694874303271,0.005303680351957052,0.05445896899052749,0.11899143926966849,0.08610894355601162,0.027847606873651065,0.07646955466786398,0.035743082953607175,0.19073968001832498,0.2928079585459662,0.19137899599225872,0.06615675668918253,0.1212572135486456,0.0518164032442574,0.09088691042778252,0.160339452184471,-0.06782253619261691,0.18296411027342074,0.047101163093588694,0.11641805621423851
2011-05-31,-0.05782560625550259,-0.018118782898551067,0.22694143504602549,-0.0951330496039623,0.05212226236885931,0.044964633893057604,-0.11897370606277335,0.0830215910499037,-0.04511571723604724,-0.07925579684423834,-0.0020270557232062725,0.04124757785363342,0.22405644053194806,0.022736296380976073,0.018945467790732806,0.21567419883600225,0.03244250157566686,0.0497914711862566,0.2681016495294173,0.17288370528661767,0.05306475203873706,0.17205611174854596,0.12317896480626156,0.06313640134491871,0.1793213161213696,-0.10005054240107603,0.18911403462679655,0.078133731790055,0.1458793578758133
2011-06-30,-0.016050808193407318,-0.07419078433084547,0.24169192855894228,0.005168571444106762,0.14010285724407345,-0.01360431724088762,-0.07806529271751483,0.12940922107575048,-0.13325492899618774,-0.046037205740774745,0.02827741029605213,0.11106874396338129,0.19019179479429282,-0.0726965442987848,-0.03760765709816083,0.24486209670029857,0.04992765369430319,0.0556505812126431,0.2609907574095096,0.23793096809774417,0.012051238243665052,0.23722826780623896,0.2673796268390318,0.08551617697015734,0.223724904527695,-0.05973202271849343,0.25880624897349924,-0.02446159161580097,0.24425699225389064
2011-07-31,0.011782082353440915,-0.036876306239276624,0.3178600512485983,-0.05291488041187631,0.09429034882762388,-0.09105584601156314,-0.101011555529956,0.17545657604617948,-0.15682744656172032,-0.10041373281273824,-0.010118849477666059,0.1920274039990162,0.27477076907599773,0.026575423887259975,-0.10282725770381673,0.22489015061820772,0.08896771688236749,0.2127258475003686,0.3135881185590903,0.37068946968487304,-0.004211320251523931,0.19711942816950678,0.2074983187413144,0.028099291506445967,0.2201258411705389,-0.10320045588644944,0.29229997302809596,-0.13442665086284233,0.15642222489691382
2011-08-31,0.03620835296443681,-0.1230678855236742,0.3266251817363983,-0.08948614120028553,0.043272074828224705,-0.14084231517941048,-0.2432517187697496,0.11511857655182589,-0.33985127827830064,-0.2526574077820356,-0.09247859729789087,0.001880725414089568,0.1488293096270954,0.07324317143334258,-0.22738971515567163,0.28431755773927847,-0.1265867955271398,0.06491041230606531,0.31677594244279583,0.27170765570341593,-0.15507311117315403,0.1606008264581693,0.19408104057404785,-0.1340364835394947,0.10945043524787512,-0.2430719669302075,0.24050867243355856,-0.24048149929391904,0.15031601587743815
2011-09-30,0.12970076450381063,-0.12993695600614663,0.285216463505626,-0.09404308139729067,0.03841216428727612,-0.11257332917786922,-0.26730989534584193,0.056632572084524435,-0.3061012855392733,-0.33751216666345707,-0.09691828221564869,-0.11339388449286403,0.166980641451983,0.14484626943942724,-0.21459918297073666,0.23409427916177172,-0.1704305840581245,0.09857554498997767,0.2858796018840044,0.18795356048020428,-0.1630507090262816,0.15002667858257368,0.26936343116521977,-0.131904430367896,0.17985960646889154,-0.1816570448948912,0.22810344196266907,-0.3370172291671506,0.19448902707773597
2011-10-31,0.21477039945982046,-0.09595382206971514,0.2827227843082081,-0.03135864630174379,0.1059170279447692,-0.03660365312302383,-0.2691309966277927,0.15247197194160567,-0.11756357743094148,-0.229928870182739,-0.02586928036760927,-0.09586720338830546,0.21361539931796059,0.15587751225254465,-0.15514122129838892,0.2387342434818649,-0.05607880689048128,0.1856376997261293,0.32879122343331657,0.23132357387709068,-0.08784283493834821,0.204988965618512,0.4005486845861599,-0.0766195025451275,0.2898599445540364,-0.06522020854878263,0.3220722153548712,-0.26814316762219503,0.3314252179407444
