Date,M&M.NS(close),MARUTI.NS(close),NESTLEIND.NS(close),NTPC.NS(close),POWERGRID.NS(close),RELIANCE.NS(close),SBIN.NS(close),SUNPHARMA.NS(close),TATAMOTORS.NS(close),TATASTEEL.NS(close),TCS.NS(close),TECHM.NS(close),TITAN.NS(close),ULTRACEMCO.NS(close),WIPRO.NS(close),ASIANPAINT.NS(close),AXISBANK.NS(close),BAJFINANCE.NS(close),BAJAJFINSV.NS(close),BHARTIARTL.NS(close),HCLTECH.NS(close),HDFCBANK.NS(close),HINDUNILVR.NS(close),ICICIBANK.NS(close),INDUSINDBK.NS(close),INFY.NS(close),ITC.NS(close),JSWSTEEL.NS(close),KOTAKBANK.NS(close),LT.NS(close)
2011-01-17,332.1513366699219,1149.020263671875,317.03277587890625,97.17998504638672,34.01420974731445,411.6673583984375,217.9543609619141,212.9339599609375,221.3733367919922,42.233436584472656,438.3926696777344,135.11688232421875,159.99913024902344,961.11669921875,154.31007385253906,239.9961395263672,226.37774658203125,57.26799774169922,40.07404327392578,294.4034423828125,88.5113525390625,185.374267578125,241.2353057861328,156.52928161621094,210.30075073242188,308.872314453125,83.06842041015625,83.12574768066406,200.1162872314453,619.8587036132812
2011-01-18,336.0912780761719,1156.2606201171875,313.9740295410156,97.98527526855467,34.32738494873047,410.40911865234375,221.2762451171875,221.60414123535156,225.2605438232422,42.70258712768555,463.5037841796875,135.39039611816406,162.65223693847656,969.1993408203124,158.21119689941406,239.26612854003903,235.449462890625,58.84409713745117,42.046485900878906,290.9399108886719,90.8058853149414,189.0717010498047,241.39520263671875,158.1396942138672,219.6659698486328,313.9938049316406,85.09741973876953,86.54776763916016,200.8101348876953,621.4456176757812
2011-01-19,338.09503173828125,1151.825927734375,314.1073913574219,97.23191833496094,34.066402435302734,404.3449096679687,216.7026824951172,221.64993286132812,223.9835968017578,43.17510986328125,459.8229064941406,134.6968536376953,161.37005615234375,964.5874633789062,157.40121459960938,240.4917907714844,235.7902069091797,56.98800277709961,42.20641326904297,290.9822082519531,94.39168548583984,186.03309631347656,239.6357879638672,159.98458862304688,216.97694396972656,307.05804443359375,84.75924682617188,89.7439193725586,205.0225830078125,609.4520263671875
2011-01-20,342.3501892089844,1139.6536865234375,316.95965576171875,97.98527526855467,34.414371490478516,400.09576416015625,219.587158203125,223.45713806152344,224.3497772216797,42.81059646606445,467.2231140136719,135.9178924560547,162.8857879638672,983.034912109375,157.86404418945312,241.028076171875,236.71121215820312,56.21123504638672,41.639400482177734,287.4762878417969,94.91188049316406,189.80674743652344,239.83578491210935,164.25294494628906,222.81863403320312,311.4330139160156,82.92347717285156,88.92146301269531,207.59959411621097,611.1681518554688
2011-01-21,346.8079833984375,1130.06005859375,310.6399841308594,98.68665313720705,34.396976470947266,407.0882263183594,224.94464111328125,222.06167602539065,222.9789276123047,42.4967041015625,467.0110778808594,134.8922576904297,163.78265380859375,973.7162475585938,150.73953247070312,240.0546875,237.0703887939453,56.84349060058594,41.164459228515625,283.8860778808594,92.81243133544922,187.70925903320312,238.4762420654297,166.59820556640625,215.16879272460935,306.5148010253906,81.59496307373047,86.33468627929688,204.97303771972656,608.695556640625
2011-01-24,356.444091796875,1169.74560546875,315.3119812011719,100.08940887451172,34.29258346557617,400.8177185058594,233.4464569091797,221.78717041015625,223.14793395996097,43.82651901245117,466.0670166015625,135.9178924560547,166.7113800048828,967.7730712890624,146.75570678710938,236.21975708007812,244.1987762451172,57.945404052734375,40.97061538696289,281.39398193359375,94.78976440429688,192.58990478515625,238.27635192871097,169.4672088623047,221.3350372314453,310.3699645996094,81.69159698486328,87.94129943847656,205.24559020996097,612.16455078125
2011-01-25,347.3033752441406,1165.80859375,312.51568603515625,101.85585021972656,34.24039077758789,395.41351318359375,231.96522521972656,216.73146057128903,218.96026611328125,44.2382926940918,458.1077575683594,135.263427734375,168.0682830810547,972.8603515625,147.74754333496094,234.3180389404297,238.94000244140625,56.06221008300781,41.0869255065918,285.3221130371094,94.85503387451172,186.82635498046875,225.4408264160156,162.27513122558594,214.84429931640625,308.0077819824219,81.1601791381836,86.44976043701172,200.76055908203125,615.0614624023438
2011-01-27,330.3050842285156,1149.111083984375,305.3999938964844,101.2064208984375,34.379573822021484,388.8954772949219,229.84735107421875,211.1267242431641,224.56573486328125,43.8838996887207,463.06878662109375,132.00079345703125,166.55726623535156,955.5065307617188,145.6719512939453,234.33612060546875,239.2623291015625,55.19512939453125,40.335750579833984,275.1004333496094,94.30477142333984,183.83255004882812,216.4839324951172,158.5931396484375,205.7108612060547,302.0783996582031,81.0635757446289,82.08167266845703,194.4171142578125,607.1825561523438
2011-01-28,314.2525939941406,1112.59326171875,300.50860595703125,99.72575378417967,33.596641540527344,376.6432495117187,226.9585723876953,205.33897399902344,216.0120086669922,43.02998733520508,456.0998840332031,127.97615051269533,161.98898315429688,948.8977661132812,145.32327270507812,232.44793701171875,230.89059448242188,53.42032623291016,40.248512268066406,276.4520263671875,92.01964569091795,184.13282775878903,217.4836273193359,159.234130859375,199.91552734375,299.36175537109375,81.2326431274414,76.4010238647461,188.09844970703125,593.1409301757812
2011-01-31,321.2093811035156,1133.8614501953125,286.307373046875,98.21907043457033,33.596641540527344,379.2422790527344,228.8858642578125,201.70162963867188,215.40170288085935,43.181861877441406,447.6641540527344,127.17514038085938,168.2084503173828,953.5571899414062,145.4893035888672,232.30369567871097,228.8091583251953,53.05904006958008,39.623348236083984,269.48272705078125,91.54396057128906,183.5098419189453,216.84385681152344,159.72662353515625,207.6116943359375,294.5947570800781,78.55147552490234,77.17662811279297,190.9232482910156,605.6141357421875
2011-02-01,317.80975341796875,1124.403564453125,278.8475341796875,96.2448272705078,33.28346633911133,369.4239196777344,224.69776916503903,198.15574645996097,200.75425720214844,42.64521026611328,444.05413818359375,123.91250610351562,168.02627563476562,947.1862182617188,142.58352661132812,224.2282867431641,228.8920440673828,50.70618438720703,40.12735748291016,267.8775634765625,90.3874053955078,182.8196563720703,215.6442413330078,155.53648376464844,202.74363708496097,291.9017333984375,77.10216522216797,76.65245056152344,186.71080017089844,582.5128784179688
2011-02-02,315.44580078125,1101.4613037109375,280.2328186035156,93.64710235595705,33.24867248535156,380.0672912597656,222.93934631347656,199.7571563720703,209.2422637939453,42.27394104003906,456.5246276855469,125.24100494384766,165.16761779785156,950.7520141601562,145.40626525878906,224.0074920654297,225.6501922607422,49.17071914672851,39.25987243652344,272.69281005859375,92.9336929321289,181.05384826660156,219.60284423828125,158.1318817138672,207.05538940429688,291.90643310546875,76.81230163574219,79.2605209350586,184.5550079345703,580.6677856445312
2011-02-03,317.74224853515625,1102.502197265625,279.7381591796875,94.7121810913086,34.32738494873047,389.39056396484375,229.69573974609375,200.0774383544922,217.2326202392578,43.07386016845703,457.0074462890625,127.01886749267578,168.0519561767578,955.934326171875,146.78448486328125,222.7592010498047,231.41555786132812,54.15644073486328,39.59911346435547,287.0539855957031,91.6092758178711,184.7333984375,223.08164978027344,160.57093811035156,207.843505859375,294.58526611328125,77.02972412109375,78.94943237304688,187.6027984619141,601.7393188476562
2011-02-04,301.46453857421875,1070.60009765625,279.4025573730469,93.4708023071289,33.85762405395508,379.5310363769531,229.1803436279297,190.5836944580078,216.11529541015625,42.92535400390625,443.5330505371094,124.00042724609376,164.10958862304688,957.4081420898438,145.02439880371094,224.07958984375,225.19888305664065,53.34806823730469,39.76873016357422,280.8871154785156,89.60397338867188,180.8611602783203,218.2833251953125,155.72409057617188,204.4126739501953,287.9991760253906,73.91372680664062,76.3797378540039,178.285888671875,579.3946533203125
2011-02-07,301.32940673828125,1076.754150390625,286.1739501953125,94.8706512451172,34.0316047668457,383.2644348144531,230.7092437744141,187.6326446533203,215.2702484130859,43.2291145324707,436.7187194824219,122.98451232910156,161.0570831298828,944.5712890625,141.7698974609375,225.45852661132812,226.2948760986328,53.75,40.229129791259766,282.027587890625,89.10964965820312,182.75242614746097,219.40296936035156,153.02708435058594,206.45262145996097,291.7364196777344,75.89443969726562,76.54591369628906,178.31068420410156,568.0284423828125
2011-02-08,282.6426696777344,1065.0343017578125,281.080322265625,91.99177551269533,33.30086898803711,377.5714721679687,228.52203369140625,181.6161193847656,208.86668395996097,41.8317985534668,434.3828430175781,120.34703826904295,150.98402404785156,906.5830078125,141.3879852294922,223.48025512695312,219.3230133056641,53.19903945922851,40.253360748291016,281.5628662109375,86.82453155517578,179.52560424804688,218.60321044921875,148.77438354492188,203.2072601318359,292.6009826660156,75.41134643554688,70.11099243164062,167.4822235107422,556.0904541015625
2011-02-09,295.02545166015625,1044.3995361328125,275.40594482421875,90.51272583007812,33.37046813964844,377.1795654296875,223.56735229492188,187.5868377685547,201.60870361328125,40.444602966308594,424.0358276367187,113.9194107055664,144.24139404296875,853.1900634765625,140.84007263183594,223.08367919921875,213.78793334960935,53.31193542480469,39.72026443481445,280.5914611816406,86.31156921386719,181.2689971923828,221.04244995117188,149.63429260253906,194.3983612060547,295.8230895996094,74.34852600097656,66.68043518066406,176.40269470214844,546.8462524414062
2011-02-10,293.85467529296875,1049.82958984375,276.67938232421875,90.0108871459961,33.196468353271484,371.1358947753906,216.04006958007812,190.85821533203125,207.0357666015625,40.53910827636719,421.1208190917969,109.6896743774414,144.08023071289062,872.2555541992188,138.79766845703125,223.8542633056641,214.6904754638672,51.035850524902344,39.62818145751953,272.5238342285156,87.62664794921875,180.6908416748047,218.04344177246097,150.07208251953125,200.28640747070312,288.5000915527344,75.43548583984375,71.05704498291016,179.8965606689453,550.4812622070312
2011-02-11,299.5282897949219,1069.1519775390625,276.8858642578125,93.41802215576172,33.7211799621582,375.385009765625,224.57212829589844,191.3614959716797,214.58482360839844,40.18470764160156,420.67681884765625,111.69219207763672,145.33673095703125,869.87841796875,139.56150817871094,225.18817138671875,225.0331115722656,54.20159912109375,40.43266677856445,269.398193359375,87.58001708984375,184.58547973632812,215.2444000244141,156.43548583984375,196.7628631591797,287.33306884765625,74.92823791503906,73.3071517944336,187.37986755371097,574.24658203125
2011-02-14,306.23748779296875,1107.8419189453125,290.90203857421875,94.07826232910156,34.473262786865234,377.3857421875,233.7193145751953,194.8157958984375,227.08209228515625,41.868927001953125,429.44097900390625,123.99066162109376,148.51539611816406,890.4179077148438,140.93966674804688,234.3316345214844,233.9390411376953,55.461578369140625,41.42616653442383,276.5364990234375,89.9583969116211,188.72216796875,218.4432678222656,161.70448303222656,203.5781707763672,293.3521423339844,76.0876693725586,75.67656707763672,197.31625366210935,612.6441040039062
2011-02-15,300.81158447265625,1119.2449951171875,291.86566162109375,95.55733489990234,34.54322052001953,388.4829406738281,237.06283569335935,193.92367553710935,232.35891723632812,41.622535705566406,423.8040771484375,124.19580078125,150.0684814453125,899.5463256835938,141.28834533691406,233.24107360839844,234.81399536132812,55.24029541015625,40.30666732788086,278.0571594238281,90.09831237792967,188.8610992431641,218.4432678222656,164.82362365722656,207.47264099121097,293.54119873046875,75.89443969726562,76.55017852783203,203.85797119140625,599.5805053710938
2011-02-16,295.2955627441406,1111.3260498046875,291.77105712890625,95.92708587646484,34.490753173828125,389.4936828613281,238.2971649169922,190.92681884765625,232.56544494628903,43.2966194152832,423.3408508300781,125.26051330566406,152.35494995117188,892.3670654296875,145.17381286621094,231.12754821777344,238.8663024902344,54.24225234985352,41.57639694213867,277.42352294921875,88.37278747558594,187.77200317382812,220.64251708984375,164.2607879638672,207.843505859375,293.2057189941406,75.79782104492188,76.52461242675781,202.89158630371097,610.5592651367188
2011-02-17,301.4870300292969,1111.4163818359375,296.1634216308594,95.53092956542967,34.490753173828125,393.5365295410156,240.8524169921875,194.1981201171875,234.4715118408203,44.221412658691406,428.2440490722656,130.27175903320312,153.8777313232422,893.6982421875,143.48016357421875,233.86294555664065,242.67919921875,55.58802795410156,41.77510070800781,287.0961608886719,87.1976089477539,195.90638732910156,219.08306884765625,165.2614288330078,213.17523193359375,294.18365478515625,76.5466079711914,78.5616455078125,204.10574340820312,625.6709594726562
2011-02-18,292.5038757324219,1112.0050048828125,296.8904724121094,94.5801010131836,34.315853118896484,385.9458923339844,239.1633453369141,194.953125,226.38726806640625,43.090728759765625,420.7154541015625,129.00184631347656,150.45156860351562,899.641357421875,143.69601440429688,234.25048828125,238.8663024902344,56.920257568359375,41.72664260864258,279.9156494140625,85.36023712158203,195.0548553466797,223.4414825439453,160.4458465576172,210.06895446777344,292.9505615234375,75.24225616455078,75.28876495361328,202.4455718994141,604.89453125
2011-02-21,293.13427734375,1092.6827392578125,297.95745849609375,93.31233978271484,34.61318588256836,394.5266418457031,241.831298828125,196.9204559326172,218.16217041015625,43.02998733520508,439.5948486328125,132.3426513671875,157.35528564453125,914.0475463867188,149.78993225097656,231.69985961914065,240.7359161376953,57.22734832763672,41.29531478881836,279.3664855957031,86.7592544555664,197.34950256347656,224.1612243652344,162.23605346679688,212.8507080078125,299.0877685546875,76.42584228515625,78.43804931640625,204.25442504882812,609.7656860351562
2011-02-22,288.0685729980469,1068.9256591796875,297.2647399902344,92.8897705078125,34.438289642333984,406.2838134765625,236.23992919921875,190.53794860839844,213.48626708984375,42.14568710327149,439.6527404785156,133.56369018554688,162.36265563964844,909.3881225585938,147.7143096923828,226.2290954589844,232.9443817138672,58.5957145690918,41.232303619384766,279.1976013183594,85.80789947509766,191.6800994873047,224.1612243652344,160.58657836914062,217.0233612060547,296.8766784667969,75.70120239257812,76.83570861816406,202.59425354003903,592.6057739257812
2011-02-23,288.4513854980469,1079.242919921875,299.4028625488281,91.33145904541016,34.84055709838867,410.7391052246094,226.74200439453125,190.4235687255859,214.8101501464844,42.324562072753906,434.55657958984375,133.52462768554688,160.50827026367188,921.3218383789062,145.0575714111328,223.3405303955078,231.16685485839844,55.95834732055664,43.4373779296875,277.25457763671875,85.74260711669922,189.4975128173828,224.0013732910156,157.30325317382812,212.8970642089844,290.91900634765625,75.1697769165039,76.00044250488281,202.1730194091797,590.797607421875
2011-02-24,277.3743591308594,1062.9976806640625,296.671142578125,90.3014144897461,34.368316650390625,397.7649841308594,219.0327911376953,186.1456756591797,198.0031890869141,40.68086242675781,429.2477111816406,127.92731475830078,152.7893524169922,919.6577758789062,141.85292053222656,217.3290100097656,219.25857543945312,54.63513946533203,41.639400482177734,274.0444030761719,82.24501037597656,184.5675506591797,224.0013732910156,148.7430877685547,207.42625427246097,284.3046569824219,72.77845764160156,73.8440933227539,199.24903869628903,559.5962524414062
2011-02-25,268.00848388671875,1057.6580810546875,304.6127014160156,89.72034454345703,34.70063018798828,398.6106567382813,223.71029663085935,191.0411834716797,208.57562255859375,40.96437454223633,428.5722961425781,125.35822296142578,156.16888427734375,912.09814453125,143.812255859375,216.89193725585935,227.0224609375,52.41775894165039,41.334083557128906,278.5639953613281,83.1777114868164,183.0482635498047,224.1612243652344,154.19969177246094,199.91552734375,284.1628723144531,75.50794982910156,73.66511535644531,200.2154541015625,558.6920776367188
2011-02-28,277.2617492675781,1093.451904296875,305.3354187011719,89.72034454345703,34.61318588256836,397.7856140136719,227.8507537841797,193.76351928710935,203.32696533203125,40.9846305847168,428.6494140625,126.06153869628906,155.4448699951172,885.0928344726562,145.5225067138672,216.36917114257812,224.4529266357422,55.52029037475586,41.94956588745117,279.8733215332031,82.5341567993164,183.95358276367188,225.5208282470703,151.7919158935547,203.2072601318359,283.1991271972656,81.64327239990234,74.176513671875,200.73577880859375,563.8585205078125
2011-03-01,299.12298583984375,1168.1617431640625,307.400390625,95.79505920410156,34.80558395385742,407.9339294433594,234.33859252929688,204.1494140625,214.4252014160156,42.82746887207031,434.1511840820313,132.05935668945312,158.9224395751953,908.9126586914062,147.2659912109375,228.27500915527344,237.3927459716797,55.7912483215332,42.82674407958984,285.1954650878906,87.44010162353516,191.72938537597656,229.87925720214844,160.4458465576172,215.77151489257812,291.2591857910156,83.86553192138672,80.47506713867188,205.36949157714844,594.5986938476562
2011-03-03,302.5226745605469,1196.669921875,307.91241455078125,94.05188751220705,34.73560333251953,403.21038818359375,232.35934448242188,196.9204559326172,220.9320373535156,42.14906311035156,444.0735168457031,133.9251251220703,161.28367614746094,926.1239013671876,147.54824829101562,228.7392120361328,241.2608642578125,55.7596321105957,51.39500427246094,278.90191650390625,85.8918685913086,196.58316040039065,232.55831909179688,159.4061279296875,215.4469757080078,285.9393310546875,83.84136199951172,81.83876037597656,205.5925140380859,614.3417358398438
2011-03-04,304.4588928222656,1187.43896484375,315.798095703125,94.63292694091795,34.63068389892578,405.1906127929687,234.27796936035156,197.81263732910156,220.7911834716797,41.73054504394531,438.4175109863281,133.8762969970703,160.93563842773438,960.1659545898438,146.58522033691406,226.06239318847656,244.66847229003903,57.47573471069336,53.02335739135742,276.1986999511719,86.33953857421875,198.83297729492188,230.2391662597656,158.90579223632812,221.4277801513672,289.3504333496094,83.28580474853516,81.22083282470703,207.748291015625,594.4326782226562
2011-03-07,297.9748229980469,1141.1015625,322.54803466796875,95.37246704101562,34.29835891723633,403.0660705566406,227.30502319335935,190.60659790039065,211.81497192382812,40.68761444091797,427.877197265625,132.57708740234375,158.76365661621094,959.1675415039062,148.5279541015625,225.78746032714844,236.39805603027344,56.57252502441406,49.9362678527832,274.0866394042969,84.29692840576172,194.79042053222656,225.0009765625,157.9364471435547,223.93133544921875,287.50787353515625,83.40658569335938,78.38265228271484,206.2863006591797,579.3946533203125
2011-03-08,299.30316162109375,1136.84765625,327.362060546875,95.1611557006836,34.26337432861328,406.3250732421875,228.8728485107422,193.9922790527344,218.23728942871097,41.58203887939453,431.5255737304687,145.1685791015625,161.6035919189453,974.714599609375,149.10911560058594,225.3278656005859,241.573974609375,57.08284378051758,52.43695831298828,282.872314453125,86.55406951904297,197.77978515625,225.32080078125,159.57029724121094,230.3293914794922,294.4624328613281,83.06842041015625,79.8486099243164,209.73062133789065,577.58642578125
2011-03-09,301.284423828125,1145.7625732421875,341.1244201660156,93.8934097290039,34.29835891723633,409.9966125488281,227.58216857910156,190.1261444091797,218.4532470703125,41.37614822387695,435.0004577636719,143.3907470703125,163.15673828125,969.9124755859376,149.7567138671875,225.4089813232422,239.63072204589844,58.30668640136719,56.07652282714844,280.8871154785156,86.64732360839844,197.7394256591797,223.6814727783203,161.86080932617188,226.71310424804688,292.4969787597656,82.9717788696289,82.42259216308594,213.9678497314453,579.5421752929688
2011-03-10,301.62213134765625,1150.6494140625,338.8529357910156,92.86335754394533,34.42079162597656,406.2425537109375,224.3252716064453,190.92681884765625,218.77249145507812,40.26909255981445,427.9931335449219,142.28692626953125,162.25987243652344,967.677978515625,151.0352325439453,225.3233337402344,236.70201110839844,59.918914794921875,54.67110824584961,278.35284423828125,85.23895263671875,197.95004272460935,221.24229431152344,158.6243896484375,225.64675903320312,292.0008544921875,82.75440216064453,79.92533111572266,211.61383056640625,573.54541015625
2011-03-11,295.5207214355469,1132.05126953125,332.997802734375,92.2558822631836,34.29835891723633,409.2540893554687,222.1944274902344,192.41378784179688,218.32179260253903,39.23967361450195,415.8314208984375,142.6971893310547,161.2672882080078,964.9203491210938,149.2086944580078,227.99110412597656,233.1377716064453,59.57117462158203,53.323829650878906,272.4815979003906,84.8565444946289,195.97360229492188,221.80209350585935,157.42832946777344,222.81863403320312,288.56610107421875,82.77854919433594,76.90814971923828,208.2686309814453,568.8956909179688
2011-03-14,297.8397216796875,1137.6173095703125,332.10302734375,93.99903106689452,34.560707092285156,420.1036987304687,225.3907012939453,194.7014312744141,220.8005828857422,40.57623291015625,423.7462768554687,144.2210693359375,163.2454833984375,979.8018188476562,151.5167999267578,227.85592651367188,237.67823791503903,60.00471496582031,54.147701263427734,271.8058166503906,86.66598510742188,198.5192718505859,222.40191650390625,159.3357696533203,227.2694549560547,292.9977722167969,83.79307556152344,79.09859466552734,211.16783142089844,576.479248046875
2011-03-15,290.16241455078125,1098.836669921875,325.54229736328125,92.387939453125,34.193424224853516,427.9005126953125,221.96487426757812,195.6622772216797,214.47213745117188,40.049713134765625,420.7540588378906,143.56658935546875,161.60130310058594,969.4371948242188,146.91729736328125,228.1308135986328,236.315185546875,58.360877990722656,50.6002082824707,265.385498046875,84.96847534179688,195.82125854492188,219.72283935546875,155.81790161132812,226.71310424804688,286.322021484375,82.17469787597656,77.47920227050781,206.38543701171875,562.4006958007812
2011-03-16,297.1867370605469,1103.452392578125,317.8974914550781,93.78775787353516,34.490753173828125,431.9639892578125,229.02012634277344,201.3584899902344,219.0541534423828,40.47160339355469,430.4255981445313,144.3969268798828,165.4198455810547,976.7114868164062,147.91357421875,230.11361694335935,242.8817901611328,58.410552978515625,52.37879943847656,270.70758056640625,86.59134674072266,195.7405548095703,217.0037841796875,160.6413116455078,229.58758544921875,286.3929443359375,82.7060775756836,77.18515014648438,210.02796936035156,569.320068359375
2011-03-17,295.4757385253906,1054.4453125,306.68634033203125,92.73128509521484,34.40330505371094,425.2603759765625,226.72897338867188,199.1623077392578,214.0684051513672,40.00920867919922,423.91998291015625,143.15631103515625,166.468505859375,973.335693359375,147.2659912109375,232.4569396972656,237.81640625,58.5415153503418,51.1672248840332,268.51116943359375,85.40686798095703,195.5388336181641,216.4839324951172,158.20225524902344,227.31581115722656,281.46051025390625,81.18433380126953,75.84275817871094,211.66339111328125,562.0872192382812
2011-03-18,284.17364501953125,1046.3905029296875,303.9200439453125,92.0445785522461,34.26337432861328,409.64593505859375,224.3685760498047,198.8878631591797,209.8431701660156,40.30959701538086,418.03216552734375,137.70553588867188,161.70870971679688,985.8400268554688,146.0870819091797,229.4917449951172,233.7824554443359,57.16412734985352,49.7908821105957,269.18695068359375,83.99847412109375,192.6526336669922,215.1244354248047,156.74818420410156,225.5540771484375,277.9076843261719,81.13603210449219,76.26040649414062,209.45803833007812,559.5223388671875
2011-03-21,288.67645263671875,1021.0498657226562,309.2717590332031,91.3578872680664,34.070987701416016,408.5321044921875,223.70594787597656,203.3716278076172,210.54739379882812,40.59986114501953,413.4184265136719,138.6042022705078,160.0784912109375,967.2500610351562,144.0945281982422,227.45034790039065,235.6520538330078,56.83445358276367,48.87976837158203,267.7086181640625,84.11974334716797,193.11428833007812,212.8452606201172,156.91236877441406,226.8058319091797,276.1311950683594,81.11188507080078,74.51742553710938,208.51644897460935,555.8689575195312
